11600,Home (private)
11601,Soup Place
11602,Ice Cream Shop
11603,Chinese Restaurant
11604,Korean Restaurant
11605,General Entertainment
11606,Indian Restaurant
11607,Church
11608,Home (private)
11609,Mall
11610,Pool
11611,Asian Restaurant
11612,Home (private)
11613,College Residence Hall
11614,Hotel
11615,-1
11616,-1
11617,Mobile Phone Shop
11618,Plaza
11619,-1
11620,Ramen / Noodle House
11621,Home (private)
11622,Housing Development
11623,cafe
11624,Shoe Store
11625,Cosmetics Shop
11626,Pub
11627,French Restaurant
11628,Asian Restaurant
11629,Home (private)
11630,Sandwich Place
11631,Burger Joint
11632,-1
11633,Ice Cream Shop
11634,-1
11635,Asian Restaurant
11636,Cosmetics Shop
11637,Karaoke Bar
11638,Doctor's Office
11639,Residential Building (Apartment / Condo)
11640,Home (private)
11641,Chinese Restaurant
11642,-1
11643,Men's Store
11644,Salon / Barbershop
11645,Candy Store
11646,Bus Line
11647,Salon / Barbershop
11648,Building
11649,Japanese Restaurant
11650,Salon / Barbershop
11651,Fried Chicken Joint
11652,Chinese Restaurant
11653,Home (private)
11654,Home (private)
11655,Snack Place
11656,Temple
11657,-1
11658,Dessert Shop
11659,Government Building
11660,cafe
11661,Home (private)
11662,Indian Restaurant
11663,Record Shop
11664,Coffee Shop
11665,Home (private)
11666,Tapas Restaurant
11667,-1
11668,Residential Building (Apartment / Condo)
11669,Salon / Barbershop
11670,Residential Building (Apartment / Condo)
11671,Church
11672,Factory
11673,Indian Restaurant
11674,Food Court
11675,Thrift / Vintage Store
11676,Bowling Alley
11677,Chinese Restaurant
11678,Playground
11679,American Restaurant
11680,Soup Place
11681,Malaysian Restaurant
11682,Building
11683,General Entertainment
11684,Gym / Fitness Center
11685,Bank
11686,Residential Building (Apartment / Condo)
11687,Indian Restaurant
11688,Steakhouse
11689,Housing Development
11690,Gift Shop
11691,Home (private)
11692,Pool
11693,Salon / Barbershop
11694,Asian Restaurant
11695,Nail Salon
11696,Tea Room
11697,Pub
11698,Gastropub
11699,Department Store
11700,Gym / Fitness Center
11701,Nail Salon
11702,cafe
11703,Residential Building (Apartment / Condo)
11704,Light Rail
11705,Grocery Store
11706,Cosmetics Shop
11707,Residential Building (Apartment / Condo)
11708,Food Court
11709,Building
11710,Chinese Restaurant
11711,Clothing Store
11712,Home (private)
11713,Residential Building (Apartment / Condo)
11714,Chinese Restaurant
11715,Bus Station
11716,Clothing Store
11717,Temple
11718,Food Court
11719,Fried Chicken Joint
11720,Pizza Place
11721,Fried Chicken Joint
11722,Residential Building (Apartment / Condo)
11723,Asian Restaurant
11724,Grocery Store
11725,cafe
11726,Convention Center
11727,Housing Development
11728,Home (private)
11729,Residential Building (Apartment / Condo)
11730,Housing Development
11731,Gaming Cafe
11732,High School
11733,Theater
11734,Cosmetics Shop
11735,Outdoors & Recreation
11736,Home (private)
11737,Shoe Store
11738,Salon / Barbershop
11739,Dessert Shop
11740,Clothing Store
11741,Mediterranean Restaurant
11742,Cosmetics Shop
11743,Restaurant
11744,Asian Restaurant
11745,Other Great Outdoors
11746,Home (private)
11747,Restaurant
11748,cafe
11749,Residential Building (Apartment / Condo)
11750,Pool
11751,Taxi
11752,Bus Station
11753,Housing Development
11754,Home (private)
11755,Bakery
11756,Diner
11757,Home (private)
11758,Embassy / Consulate
11759,Flea Market
11760,Playground
11761,-1
11762,Dessert Shop
11763,Other Great Outdoors
11764,Ramen / Noodle House
11765,Grocery Store
11766,Conference Room
11767,Airport Gate
11768,Bus Station
11769,Road
11770,Thai Restaurant
11771,Bridge
11772,General Entertainment
11773,-1
11774,Mobile Phone Shop
11775,Gym / Fitness Center
11776,Airport Lounge
11777,Coffee Shop
11778,Residential Building (Apartment / Condo)
11779,Bookstore
11780,Building
11781,Field
11782,Coffee Shop
11783,Field
11784,Drugstore / Pharmacy
11785,Coffee Shop
11786,Park
11787,Seafood Restaurant
11788,Building
11789,Shoe Store
11790,Home (private)
11791,Seafood Restaurant
11792,Gas Station / Garage
11793,Coworking Space
11794,Asian Restaurant
11795,Convenience Store
11796,Residential Building (Apartment / Condo)
11797,Sandwich Place
11798,cafe
11799,Home (private)
11800,Residential Building (Apartment / Condo)
11801,cafe
11802,Mexican Restaurant
11803,-1
11804,Chinese Restaurant
11805,Coffee Shop
11806,Thai Restaurant
11807,Korean Restaurant
11808,Indian Restaurant
11809,Indian Restaurant
11810,Restaurant
11811,Military Base
11812,College Residence Hall
11813,Church
11814,Winery
11815,Italian Restaurant
11816,Korean Restaurant
11817,Vegetarian / Vegan Restaurant
11818,Korean Restaurant
11819,Indian Restaurant
11820,Gaming Cafe
11821,French Restaurant
11822,General College & University
11823,Snack Place
11824,Grocery Store
11825,Home (private)
11826,cafe
11827,-1
11828,Chinese Restaurant
11829,Chinese Restaurant
11830,Gym
11831,Fried Chicken Joint
11832,Chinese Restaurant
11833,Australian Restaurant
11834,Grocery Store
11835,Gaming Cafe
11836,Housing Development
11837,Chinese Restaurant
11838,Chinese Restaurant
11839,Grocery Store
11840,Playground
11841,Chinese Restaurant
11842,Building
11843,Coffee Shop
11844,Salon / Barbershop
11845,Pizza Place
11846,Home (private)
11847,Government Building
11848,College Classroom
11849,Home (private)
11850,College Gym
11851,Boutique
11852,Home (private)
11853,Funeral Home
11854,Mall
11855,Residential Building (Apartment / Condo)
11856,-1
11857,Building
11858,-1
11859,Deli / Bodega
11860,Residential Building (Apartment / Condo)
11861,Plane
11862,-1
11863,Residential Building (Apartment / Condo)
11864,Park
11865,Taxi
11866,Playground
11867,Chinese Restaurant
11868,Music School
11869,University
11870,Office
11871,Residential Building (Apartment / Condo)
11872,Residential Building (Apartment / Condo)
11873,Fast Food Restaurant
11874,-1
11875,Ramen / Noodle House
11876,Office
11877,Scenic Lookout
11878,cafe
11879,Light Rail
11880,Cemetery
11881,Clothing Store
11882,Bus Line
11883,Boat or Ferry
11884,Food Court
11885,Grocery Store
11886,Korean Restaurant
11887,Residential Building (Apartment / Condo)
11888,Convenience Store
11889,Office
11890,cafe
11891,University
11892,Military Base
11893,Japanese Restaurant
11894,Fast Food Restaurant
11895,Coffee Shop
11896,-1
11897,Residential Building (Apartment / Condo)
11898,cafe
11899,Law School
11900,Miscellaneous Shop
11901,Chinese Restaurant
11902,Gym Pool
11903,Japanese Restaurant
11904,Salon / Barbershop
11905,Subway
11906,Arcade
11907,Fast Food Restaurant
11908,Chinese Restaurant
11909,Medical Center
11910,Chinese Restaurant
11911,Home (private)
11912,cafe
11913,Playground
11914,College Engineering Building
11915,Asian Restaurant
11916,Student Center
11917,Home (private)
11918,cafe
11919,Food Court
11920,Food Court
11921,Residential Building (Apartment / Condo)
11922,Airport Terminal
11923,Office
11924,Government Building
11925,Police Station
11926,Arcade
11927,Road
11928,Residential Building (Apartment / Condo)
11929,Plaza
11930,Doctor's Office
11931,Office
11932,Chinese Restaurant
11933,Road
11934,Korean Restaurant
11935,Doctor's Office
11936,Road
11937,Asian Restaurant
11938,Home (private)
11939,Fast Food Restaurant
11940,Ice Cream Shop
11941,Brazilian Restaurant
11942,Mall
11943,Ramen / Noodle House
11944,Church
11945,Wine Bar
11946,Building
11947,Bus Line
11948,Seafood Restaurant
11949,Pet Store
11950,Snack Place
11951,Road
11952,Fast Food Restaurant
11953,Coffee Shop
11954,Airport Gate
11955,Building
11956,Indian Restaurant
11957,Food Court
11958,Juice Bar
11959,College Theater
11960,Italian Restaurant
11961,Non-Profit
11962,Tech Startup
11963,Spiritual Center
11964,Dessert Shop
11965,Other Great Outdoors
11966,Restaurant
11967,Home (private)
11968,Fried Chicken Joint
11969,Residential Building (Apartment / Condo)
11970,Coffee Shop
11971,Office
11972,Tea Room
11973,Grocery Store
11974,Home (private)
11975,Fast Food Restaurant
11976,Student Center
11977,Miscellaneous Shop
11978,Basketball Stadium
11979,Bar
11980,Residential Building (Apartment / Condo)
11981,Building
11982,Chinese Restaurant
11983,Pub
11984,Vegetarian / Vegan Restaurant
11985,Bus Station
11986,Hospital
11987,Stadium
11988,Karaoke Bar
11989,Asian Restaurant
11990,Japanese Restaurant
11991,Fried Chicken Joint
11992,Building
11993,Coffee Shop
11994,Home (private)
11995,Home (private)
11996,Snack Place
11997,Police Station
11998,Italian Restaurant
11999,Residential Building (Apartment / Condo)
12000,Convenience Store
12001,Residential Building (Apartment / Condo)
12002,Seafood Restaurant
12003,Residential Building (Apartment / Condo)
12004,cafe
12005,Grocery Store
12006,Convenience Store
12007,College Classroom
12008,College Classroom
12009,Housing Development
12010,Karaoke Bar
12011,Home (private)
12012,Karaoke Bar
12013,Clothing Store
12014,Coworking Space
12015,Pub
12016,Building
12017,Chinese Restaurant
12018,Gift Shop
12019,Australian Restaurant
12020,Food & Drink Shop
12021,-1
12022,-1
12023,Dim Sum Restaurant
12024,Professional & Other Places
12025,Military Base
12026,Coffee Shop
12027,-1
12028,Building
12029,Office
12030,-1
12031,Office
12032,Residential Building (Apartment / Condo)
12033,Salon / Barbershop
12034,Home (private)
12035,Chinese Restaurant
12036,Residential Building (Apartment / Condo)
12037,Chinese Restaurant
12038,Coffee Shop
12039,Housing Development
12040,Mosque
12041,Airport Gate
12042,Home (private)
12043,Neighborhood
12044,Gaming Cafe
12045,Home (private)
12046,Factory
12047,Snack Place
12048,Church
12049,Bus Line
12050,-1
12051,Seafood Restaurant
12052,cafe
12053,cafe
12054,Seafood Restaurant
12055,Housing Development
12056,Coffee Shop
12057,Residential Building (Apartment / Condo)
12058,College Arts Building
12059,Coffee Shop
12060,Pub
12061,Department Store
12062,Gaming Cafe
12063,Home (private)
12064,Hotel Bar
12065,-1
12066,Coworking Space
12067,Chinese Restaurant
12068,Residential Building (Apartment / Condo)
12069,Other Nightlife
12070,Bar
12071,Residential Building (Apartment / Condo)
12072,Coworking Space
12073,Event Space
12074,General Entertainment
12075,Chinese Restaurant
12076,-1
12077,Gas Station / Garage
12078,Indian Restaurant
12079,Convention Center
12080,Residential Building (Apartment / Condo)
12081,American Restaurant
12082,Home (private)
12083,Gym
12084,Pub
12085,Clothing Store
12086,Smoke Shop
12087,Bar
12088,Asian Restaurant
12089,Airport Gate
12090,Event Space
12091,Home (private)
12092,College Lab
12093,Bus Station
12094,College Classroom
12095,Korean Restaurant
12096,General Travel
12097,Japanese Restaurant
12098,Chinese Restaurant
12099,Pizza Place
12100,Drugstore / Pharmacy
12101,Japanese Restaurant
12102,Residential Building (Apartment / Condo)
12103,Government Building
12104,High School
12105,Home (private)
12106,Hotel
12107,Asian Restaurant
12108,Doctor's Office
12109,School
12110,Office
12111,-1
12112,Bus Station
12113,Doctor's Office
12114,Post Office
12115,Burger Joint
12116,Airport Lounge
12117,Residential Building (Apartment / Condo)
12118,Hospital
12119,cafe
12120,Japanese Restaurant
12121,Karaoke Bar
12122,University
12123,Performing Arts Venue
12124,Home (private)
12125,Asian Restaurant
12126,Food Court
12127,Ramen / Noodle House
12128,Office
12129,Sporting Goods Shop
12130,Indian Restaurant
12131,General Entertainment
12132,College Administrative Building
12133,Home (private)
12134,Doctor's Office
12135,Plane
12136,Jewelry Store
12137,Residential Building (Apartment / Condo)
12138,Bus Line
12139,Coffee Shop
12140,Asian Restaurant
12141,Wine Bar
12142,Indian Restaurant
12143,cafe
12144,Korean Restaurant
12145,Building
12146,Bus Station
12147,Bar
12148,Clothing Store
12149,Bus Station
12150,Breakfast Spot
12151,General Travel
12152,Medical Center
12153,Government Building
12154,Mosque
12155,Japanese Restaurant
12156,Home (private)
12157,Grocery Store
12158,Bakery
12159,Dentist's Office
12160,Doctor's Office
12161,Residential Building (Apartment / Condo)
12162,Home (private)
12163,Steakhouse
12164,Other Great Outdoors
12165,College Engineering Building
12166,Bakery
12167,Student Center
12168,Nightclub
12169,Home (private)
12170,Military Base
12171,Medical Center
12172,Coffee Shop
12173,-1
12174,Car Dealership
12175,Building
12176,Liquor Store
12177,Home (private)
12178,Office
12179,Salad Place
12180,Plane
12181,Tech Startup
12182,Home (private)
12183,Residential Building (Apartment / Condo)
12184,Dumpling Restaurant
12185,Coffee Shop
12186,-1
12187,Pool
12188,Other Great Outdoors
12189,Office
12190,Other Great Outdoors
12191,Fast Food Restaurant
12192,Fraternity House
12193,Korean Restaurant
12194,Chinese Restaurant
12195,Road
12196,Coffee Shop
12197,Asian Restaurant
12198,Office
12199,College Auditorium
12200,Office
12201,Japanese Restaurant
12202,College Administrative Building
12203,Residential Building (Apartment / Condo)
12204,Home (private)
12205,Home (private)
12206,Hotel
12207,Mall
12208,Residential Building (Apartment / Condo)
12209,Sushi Restaurant
12210,Gym
12211,Library
12212,Office
12213,Scenic Lookout
12214,Government Building
12215,Cafeteria
12216,Motorcycle Shop
12217,Office
12218,Home (private)
12219,Furniture / Home Store
12220,Chinese Restaurant
12221,High School
12222,Salon / Barbershop
12223,Vegetarian / Vegan Restaurant
12224,Office
12225,Building
12226,Coffee Shop
12227,-1
12228,cafe
12229,Chinese Restaurant
12230,Fried Chicken Joint
12231,Salon / Barbershop
12232,cafe
12233,Asian Restaurant
12234,Housing Development
12235,Ramen / Noodle House
12236,Pool
12237,Indian Restaurant
12238,Coffee Shop
12239,College Lab
12240,Home (private)
12241,Toy / Game Store
12242,Building
12243,Soup Place
12244,Office
12245,Military Base
12246,High School
12247,-1
12248,Chinese Restaurant
12249,Housing Development
12250,Home (private)
12251,cafe
12252,Housing Development
12253,Cocktail Bar
12254,Home (private)
12255,Restaurant
12256,Bank
12257,Office
12258,Medical Center
12259,Electronics Store
12260,-1
12261,Residential Building (Apartment / Condo)
12262,Clothing Store
12263,Arcade
12264,Seafood Restaurant
12265,Japanese Restaurant
12266,Electronics Store
12267,Office
12268,Thai Restaurant
12269,Park
12270,Office
12271,Pub
12272,Steakhouse
12273,Residential Building (Apartment / Condo)
12274,Home (private)
12275,Building
12276,Home (private)
12277,Home (private)
12278,Medical Center
12279,-1
12280,Coffee Shop
12281,Pub
12282,cafe
12283,Doctor's Office
12284,Residential Building (Apartment / Condo)
12285,Dim Sum Restaurant
12286,Asian Restaurant
12287,Fast Food Restaurant
12288,Home (private)
12289,Japanese Restaurant
12290,Bar
12291,Swiss Restaurant
12292,Home (private)
12293,Dessert Shop
12294,Restaurant
12295,-1
12296,Seafood Restaurant
12297,cafe
12298,General Entertainment
12299,Bus Station
12300,Professional & Other Places
12301,Residential Building (Apartment / Condo)
12302,Food Court
12303,Gastropub
12304,Residential Building (Apartment / Condo)
12305,Home (private)
12306,Home (private)
12307,Residential Building (Apartment / Condo)
12308,Office
12309,Doctor's Office
12310,Pool
12311,cafe
12312,Coffee Shop
12313,Campground
12314,Asian Restaurant
12315,Chinese Restaurant
12316,Home (private)
12317,Golf Course
12318,Bakery
12319,Mexican Restaurant
12320,Hotel
12321,Korean Restaurant
12322,Chinese Restaurant
12323,Dentist's Office
12324,Grocery Store
12325,Restaurant
12326,College Engineering Building
12327,Vietnamese Restaurant
12328,Moving Target
12329,Pool
12330,Pool Hall
12331,Church
12332,Chinese Restaurant
12333,Asian Restaurant
12334,Bus Line
12335,Asian Restaurant
12336,Building
12337,Bridge
12338,Lingerie Store
12339,Korean Restaurant
12340,Food Court
12341,Neighborhood
12342,cafe
12343,Bar
12344,Fried Chicken Joint
12345,Snack Place
12346,Japanese Restaurant
12347,New American Restaurant
12348,Bar
12349,Japanese Restaurant
12350,Food Court
12351,Building
12352,Residential Building (Apartment / Condo)
12353,Bus Line
12354,College Classroom
12355,Miscellaneous Shop
12356,Home (private)
12357,Ramen / Noodle House
12358,Basketball Court
12359,Home (private)
12360,Indonesian Restaurant
12361,Salon / Barbershop
12362,Home (private)
12363,Convention Center
12364,Coffee Shop
12365,American Restaurant
12366,Italian Restaurant
12367,Residential Building (Apartment / Condo)
12368,Chinese Restaurant
12369,Building
12370,Church
12371,Asian Restaurant
12372,Japanese Restaurant
12373,Convention Center
12374,Airport Gate
12375,Park
12376,Bus Station
12377,Restaurant
12378,Burger Joint
12379,Mall
12380,Residential Building (Apartment / Condo)
12381,Diner
12382,Bank
12383,Home (private)
12384,Soccer Field
12385,Steakhouse
12386,Asian Restaurant
12387,-1
12388,Latin American Restaurant
12389,Coffee Shop
12390,Bus Station
12391,Housing Development
12392,-1
12393,General Entertainment
12394,Electronics Store
12395,Thai Restaurant
12396,Military Base
12397,Ramen / Noodle House
12398,Home (private)
12399,Home (private)
12400,Nightclub
12401,Bookstore
12402,Steakhouse
12403,Hotel
12404,Building
12405,Food Court
12406,Bus Station
12407,Restaurant
12408,Office
12409,Neighborhood
12410,Hong Kong Restaurant
12411,Event Space
12412,Mosque
12413,Church
12414,Medical Center
12415,Medical Center
12416,Airport Lounge
12417,Mobile Phone Shop
12418,Farm
12419,Farm
12420,Mall
12421,Home (private)
12422,Thai Restaurant
12423,Music Store
12424,Coffee Shop
12425,Ice Cream Shop
12426,Spanish Restaurant
12427,Chinese Restaurant
12428,Australian Restaurant
12429,Building
12430,Residential Building (Apartment / Condo)
12431,Electronics Store
12432,Building
12433,Medical Center
12434,Japanese Restaurant
12435,Restaurant
12436,Bus Line
12437,Salon / Barbershop
12438,Home (private)
12439,Military Base
12440,Athletics & Sports
12441,Home (private)
12442,Dessert Shop
12443,Medical Center
12444,Boutique
12445,Campground
12446,Hospital
12447,Spa
12448,Asian Restaurant
12449,Hospital
12450,Restaurant
12451,Pet Store
12452,Cosmetics Shop
12453,Housing Development
12454,cafe
12455,Indian Restaurant
12456,Coffee Shop
12457,-1
12458,Salon / Barbershop
12459,Residential Building (Apartment / Condo)
12460,-1
12461,Home (private)
12462,cafe
12463,Bus Station
12464,Art Gallery
12465,Other Great Outdoors
12466,Japanese Restaurant
12467,Home (private)
12468,Asian Restaurant
12469,Daycare
12470,Dentist's Office
12471,Salon / Barbershop
12472,Dessert Shop
12473,Building
12474,Food Court
12475,Residential Building (Apartment / Condo)
12476,Zoo
12477,Coffee Shop
12478,Bus Station
12479,Chinese Restaurant
12480,Gym
12481,High School
12482,College Classroom
12483,Building
12484,Light Rail
12485,Building
12486,Salon / Barbershop
12487,Asian Restaurant
12488,Bookstore
12489,Italian Restaurant
12490,Indian Restaurant
12491,Ramen / Noodle House
12492,Pub
12493,Grocery Store
12494,Pub
12495,Tattoo Parlor
12496,Grocery Store
12497,Italian Restaurant
12498,Bus Line
12499,Pizza Place
12500,Sports Bar
12501,Hospital
12502,Residential Building (Apartment / Condo)
12503,cafe
12504,General Entertainment
12505,Korean Restaurant
12506,Office
12507,Office
12508,School
12509,-1
12510,Coffee Shop
12511,Bank
12512,Home (private)
12513,Building
12514,Home (private)
12515,Emergency Room
12516,Coffee Shop
12517,Malaysian Restaurant
12518,French Restaurant
12519,Coffee Shop
12520,Bank
12521,Food Truck
12522,cafe
12523,Restaurant
12524,Non-Profit
12525,Gym
12526,Vegetarian / Vegan Restaurant
12527,Indian Restaurant
12528,-1
12529,Home (private)
12530,Office
12531,Golf Course
12532,Beer Garden
12533,-1
12534,Home (private)
12535,Theme Park
12536,Coffee Shop
12537,Burger Joint
12538,Food Court
12539,Chinese Restaurant
12540,Building
12541,Korean Restaurant
12542,Boutique
12543,-1
12544,Building
12545,Chinese Restaurant
12546,Home (private)
12547,-1
12548,Pool Hall
12549,Indonesian Restaurant
12550,Department Store
12551,Residential Building (Apartment / Condo)
12552,Residential Building (Apartment / Condo)
12553,cafe
12554,Residential Building (Apartment / Condo)
12555,Bar
12556,Thai Restaurant
12557,Residential Building (Apartment / Condo)
12558,Coffee Shop
12559,Military Base
12560,Airport
12561,Building
12562,Garden
12563,Factory
12564,Housing Development
12565,Government Building
12566,Medical Center
12567,Airport Terminal
12568,cafe
12569,Food Court
12570,General Entertainment
12571,Bus Station
12572,Residential Building (Apartment / Condo)
12573,Mall
12574,Doctor's Office
12575,Restaurant
12576,Fried Chicken Joint
12577,Drugstore / Pharmacy
12578,Coffee Shop
12579,Other Great Outdoors
12580,Playground
12581,Home (private)
12582,Pub
12583,Japanese Restaurant
12584,Restaurant
12585,Indian Restaurant
12586,Arts & Crafts Store
12587,Home (private)
12588,Home (private)
12589,Residential Building (Apartment / Condo)
12590,Food Court
12591,Building
12592,Grocery Store
12593,Electronics Store
12594,Food & Drink Shop
12595,General Travel
12596,Road
12597,cafe
12598,Home (private)
12599,Boat or Ferry
12600,-1
12601,Government Building
12602,cafe
12603,Asian Restaurant
12604,Scenic Lookout
12605,Chinese Restaurant
12606,Coffee Shop
12607,Wine Bar
12608,Thai Restaurant
12609,Food Court
12610,Rental Car Location
12611,Tennis Court
12612,Gym
12613,Bar
12614,-1
12615,Office
12616,Asian Restaurant
12617,Home (private)
12618,Housing Development
12619,Automotive Shop
12620,American Restaurant
12621,Pool
12622,Middle Eastern Restaurant
12623,Steakhouse
12624,Beach
12625,Bowling Alley
12626,Bar
12627,Chinese Restaurant
12628,Dessert Shop
12629,Coffee Shop
12630,Donut Shop
12631,Office
12632,Office
12633,Doctor's Office
12634,Chinese Restaurant
12635,Bookstore
12636,Residential Building (Apartment / Condo)
12637,Gift Shop
12638,Fast Food Restaurant
12639,Park
12640,Neighborhood
12641,Home (private)
12642,Home (private)
12643,Home (private)
12644,Mall
12645,Salon / Barbershop
12646,Building
12647,Home (private)
12648,Japanese Restaurant
12649,Office
12650,Gas Station / Garage
12651,Home (private)
12652,Moving Target
12653,Residential Building (Apartment / Condo)
12654,Building
12655,Gym / Fitness Center
12656,-1
12657,Seafood Restaurant
12658,-1
12659,Ice Cream Shop
12660,Coffee Shop
12661,Home (private)
12662,Residential Building (Apartment / Condo)
12663,Food Court
12664,Residential Building (Apartment / Condo)
12665,Home (private)
12666,Snack Place
12667,Middle Eastern Restaurant
12668,Fast Food Restaurant
12669,Asian Restaurant
12670,Bakery
12671,Furniture / Home Store
12672,Ice Cream Shop
12673,Clothing Store
12674,Sushi Restaurant
12675,-1
12676,Chinese Restaurant
12677,Home (private)
12678,American Restaurant
12679,Home (private)
12680,Volcano
12681,Government Building
12682,cafe
12683,Home (private)
12684,Pool Hall
12685,Wine Bar
12686,Parking
12687,General Travel
12688,Bookstore
12689,Bus Line
12690,Asian Restaurant
12691,Building
12692,-1
12693,Restaurant
12694,Office
12695,Gaming Cafe
12696,Pizza Place
12697,Bus Line
12698,Housing Development
12699,Tea Room
12700,Chinese Restaurant
12701,Asian Restaurant
12702,Convenience Store
12703,cafe
12704,Japanese Restaurant
12705,Chinese Restaurant
12706,Vegetarian / Vegan Restaurant
12707,Cafeteria
12708,City
12709,Breakfast Spot
12710,Airport Gate
12711,Home (private)
12712,Assisted Living
12713,Dessert Shop
12714,Mall
12715,College Arts Building
12716,Hainan Restaurant
12717,Residential Building (Apartment / Condo)
12718,Other Nightlife
12719,Gym / Fitness Center
12720,cafe
12721,Steakhouse
12722,Housing Development
12723,-1
12724,Indian Restaurant
12725,Indian Restaurant
12726,Salad Place
12727,Electronics Store
12728,Salon / Barbershop
12729,Clothing Store
12730,Indian Restaurant
12731,Bed & Breakfast
12732,Housing Development
12733,Mexican Restaurant
12734,Indian Restaurant
12735,Food Court
12736,Fast Food Restaurant
12737,Women's Store
12738,Home (private)
12739,Women's Store
12740,Airport Terminal
12741,Meeting Room
12742,-1
12743,Building
12744,Boutique
12745,Flea Market
12746,Chinese Restaurant
12747,Vegetarian / Vegan Restaurant
12748,Asian Restaurant
12749,-1
12750,Chinese Restaurant
12751,Japanese Restaurant
12752,Seafood Restaurant
12753,Women's Store
12754,Italian Restaurant
12755,Home (private)
12756,American Restaurant
12757,Food Court
12758,Doctor's Office
12759,Mall
12760,Korean Restaurant
12761,Music Store
12762,Gastropub
12763,Home (private)
12764,Residential Building (Apartment / Condo)
12765,Ice Cream Shop
12766,Road
12767,Korean Restaurant
12768,Mall
12769,cafe
12770,-1
12771,Restaurant
12772,University
12773,Chinese Restaurant
12774,Ice Cream Shop
12775,Asian Restaurant
12776,Church
12777,-1
12778,Hotel
12779,School
12780,Housing Development
12781,Housing Development
12782,Bus Line
12783,Chinese Restaurant
12784,Temple
12785,Home (private)
12786,Coffee Shop
12787,Department Store
12788,Bakery
12789,-1
12790,College Arts Building
12791,Road
12792,Tea Room
12793,Asian Restaurant
12794,Coffee Shop
12795,Cemetery
12796,Coffee Shop
12797,Residential Building (Apartment / Condo)
12798,Residential Building (Apartment / Condo)
12799,Playground
12800,Food Court
12801,Bus Station
12802,cafe
12803,Food Court
12804,Parking
12805,Home (private)
12806,Spa
12807,Coffee Shop
12808,Toy / Game Store
12809,Coffee Shop
12810,Thai Restaurant
12811,Seafood Restaurant
12812,Hospital
12813,Office
12814,cafe
12815,Bookstore
12816,Asian Restaurant
12817,-1
12818,Bus Line
12819,BBQ Joint
12820,Grocery Store
12821,Church
12822,Wings Joint
12823,Korean Restaurant
12824,Subway
12825,Japanese Restaurant
12826,Government Building
12827,Chinese Restaurant
12828,Residential Building (Apartment / Condo)
12829,Juice Bar
12830,Food & Drink Shop
12831,Drugstore / Pharmacy
12832,Hospital
12833,Lake
12834,Parking
12835,Home (private)
12836,Bus Station
12837,-1
12838,Pizza Place
12839,Office
12840,Beach
12841,Boutique
12842,Salon / Barbershop
12843,Japanese Restaurant
12844,Neighborhood
12845,General Entertainment
12846,Lounge
12847,American Restaurant
12848,Athletics & Sports
12849,Sandwich Place
12850,Bank
12851,Home (private)
12852,Gym / Fitness Center
12853,Bus Station
12854,Burger Joint
12855,Dessert Shop
12856,Airport
12857,Office
12858,Burger Joint
12859,Medical Center
12860,Embassy / Consulate
12861,Chinese Restaurant
12862,Stadium
12863,Multiplex
12864,Boutique
12865,Coffee Shop
12866,Spa
12867,Moving Target
12868,Chinese Restaurant
12869,Post Office
12870,-1
12871,University
12872,-1
12873,Restaurant
12874,Automotive Shop
12875,Salon / Barbershop
12876,Mall
12877,Chinese Restaurant
12878,Doctor's Office
12879,cafe
12880,Steakhouse
12881,Home (private)
12882,Office
12883,Office
12884,-1
12885,-1
12886,Pizza Place
12887,Resort
12888,Parking
12889,Housing Development
12890,Bus Line
12891,Japanese Restaurant
12892,Korean Restaurant
12893,Residential Building (Apartment / Condo)
12894,Parking
12895,Home (private)
12896,Fast Food Restaurant
12897,Salon / Barbershop
12898,Movie Theater
12899,Trail
12900,Hospital
12901,Building
12902,Lingerie Store
12903,Trail
12904,BBQ Joint
12905,Residential Building (Apartment / Condo)
12906,Road
12907,Ice Cream Shop
12908,Home (private)
12909,Bus Line
12910,Food Court
12911,Home (private)
12912,Dentist's Office
12913,Asian Restaurant
12914,Resort
12915,Home (private)
12916,Burger Joint
12917,Women's Store
12918,Mexican Restaurant
12919,Kids Store
12920,Asian Restaurant
12921,Doctor's Office
12922,Food Court
12923,Spa
12924,Candy Store
12925,Road
12926,Parking
12927,Home (private)
12928,Middle Eastern Restaurant
12929,Church
12930,Arcade
12931,Food Court
12932,Hotel
12933,Bakery
12934,Office
12935,Performing Arts Venue
12936,Italian Restaurant
12937,Ramen / Noodle House
12938,-1
12939,Home (private)
12940,Chinese Restaurant
12941,Doctor's Office
12942,Office
12943,Furniture / Home Store
12944,Indian Restaurant
12945,Bus Station
12946,Housing Development
12947,-1
12948,Gastropub
12949,Coffee Shop
12950,History Museum
12951,Bowling Alley
12952,Building
12953,Dessert Shop
12954,Toy / Game Store
12955,Korean Restaurant
12956,Japanese Restaurant
12957,Gift Shop
12958,-1
12959,Sandwich Place
12960,Food Court
12961,Parking
12962,Housing Development
12963,Chinese Restaurant
12964,Event Space
12965,Japanese Restaurant
12966,Chinese Restaurant
12967,Farm
12968,Spa
12969,Residential Building (Apartment / Condo)
12970,Coffee Shop
12971,Shrine
12972,-1
12973,Mobile Phone Shop
12974,Building
12975,Convention Center
12976,Campground
12977,Scenic Lookout
12978,Bus Station
12979,Tea Room
12980,Medical Center
12981,Office
12982,Track
12983,Cosmetics Shop
12984,Mall
12985,Diner
