40428,Nail Salon,6
40429,Indian Restaurant,2
40430,Home (private),8
40431,Home (private),8
40432,cafe,2
40433,College Arts Building,1
40434,Snack Place,2
40435,Pub,4
40436,Restaurant,2
40437,Coworking Space,3
40438,Ramen / Noodle House,2
40439,Home (private),8
40440,Theme Park,0
40441,Home (private),8
40442,Housing Development,8
40443,Residential Building (Apartment / Condo),8
40444,Other Great Outdoors,5
40445,Playground,5
40446,School,3
40447,Home (private),8
40448,Automotive Shop,6
40449,Home (private),8
40450,Taco Place,2
40451,Snack Place,2
40452,Chinese Restaurant,2
40453,College Classroom,1
40454,College Rec Center,1
40455,Moving Target,7
40456,Home (private),8
40457,Theater,0
40458,Home (private),8
40459,Seafood Restaurant,2
40460,Gastropub,2
40461,Airport,7
40462,Home (private),8
40463,Salon / Barbershop,6
40464,General Entertainment,0
40465,Korean Restaurant,2
40466,College Classroom,1
40467,Dim Sum Restaurant,2
40468,Comedy Club,0
40469,Home (private),8
40470,-1,-1
40471,Coffee Shop,2
40472,Residential Building (Apartment / Condo),8
40473,Home (private),8
40474,Restaurant,2
40475,Home (private),8
40476,Tattoo Parlor,6
40477,Electronics Store,6
40478,Mediterranean Restaurant,2
40479,Beer Garden,4
40480,Japanese Restaurant,2
40481,Grocery Store,6
40482,BBQ Joint,2
40483,Design Studio,6
40484,BBQ Joint,2
40485,Fried Chicken Joint,2
40486,Italian Restaurant,2
40487,Accessories Store,6
40488,Home (private),8
40489,Home (private),8
40490,Seafood Restaurant,2
40491,Hospital,3
40492,Asian Restaurant,2
40493,Home (private),8
40494,College Lab,1
40495,Home (private),8
40496,Home (private),8
40497,Home (private),8
40498,Bus Line,7
40499,Medical Center,3
40500,Doctor's Office,3
40501,Home (private),8
40502,cafe,2
40503,Boat or Ferry,7
40504,Dessert Shop,2
40505,Japanese Restaurant,2
40506,Asian Restaurant,2
40507,Chinese Restaurant,2
40508,Home (private),8
40509,Vegetarian / Vegan Restaurant,2
40510,Vegetarian / Vegan Restaurant,2
40511,Home (private),8
40512,Home (private),8
40513,Home (private),8
40514,Military Base,3
40515,Building,8
40516,Asian Restaurant,2
40517,Home (private),8
40518,Home (private),8
40519,Clothing Store,6
40520,Medical Center,3
40521,Asian Restaurant,2
40522,Dessert Shop,2
40523,Asian Restaurant,2
40524,Home (private),8
40525,Convenience Store,6
40526,Breakfast Spot,2
40527,Salon / Barbershop,6
40528,Bookstore,6
40529,Asian Restaurant,2
40530,Asian Restaurant,2
40531,Ramen / Noodle House,2
40532,-1,-1
40533,Laboratory,3
40534,Flea Market,6
40535,Bookstore,6
40536,College Classroom,1
40537,Bus Station,7
40538,Government Building,3
40539,-1,-1
40540,Vietnamese Restaurant,2
40541,College Classroom,1
40542,Mall,6
40543,College Classroom,1
40544,-1,-1
40545,Steakhouse,2
40546,Fast Food Restaurant,2
40547,Office,3
40548,Home (private),8
40549,Home (private),8
40550,Home (private),8
40551,Church,3
40552,Home (private),8
40553,Dessert Shop,2
40554,Coffee Shop,2
40555,Spa,6
40556,Asian Restaurant,2
40557,College Auditorium,1
40558,Home (private),8
40559,Home (private),8
40560,Hostel,7
40561,Ice Cream Shop,2
40562,cafe,2
40563,-1,-1
40564,Snack Place,2
40565,Park,5
40566,Coworking Space,3
40567,Military Base,3
40568,Snack Place,2
40569,Coffee Shop,2
40570,Student Center,1
40571,Military Base,3
40572,Soccer Field,5
40573,cafe,2
40574,Home (private),8
40575,Indonesian Restaurant,2
40576,Dessert Shop,2
40577,Parking,3
40578,Asian Restaurant,2
40579,Clothing Store,6
40580,cafe,2
40581,Salon / Barbershop,6
40582,cafe,2
40583,College Academic Building,1
40584,Soccer Field,5
40585,Bakery,2
40586,Doctor's Office,3
40587,Tanning Salon,6
40588,Laundry Service,6
40589,Residential Building (Apartment / Condo),8
40590,College Classroom,1
40591,Convenience Store,6
40592,Home (private),8
40593,High School,3
40594,Bookstore,6
40595,Home (private),8
40596,Home (private),8
40597,Moving Target,7
40598,Home (private),8
40599,Cosmetics Shop,6
40600,cafe,2
40601,Camera Store,6
40602,College Classroom,1
40603,Home (private),8
40604,Asian Restaurant,2
40605,Seafood Restaurant,2
40606,Gastropub,2
40607,Beach,5
40608,Salon / Barbershop,6
40609,Diner,2
40610,Italian Restaurant,2
40611,Car Wash,6
40612,Convenience Store,6
40613,Harbor / Marina,5
40614,cafe,2
40615,Snack Place,2
40616,Home (private),8
40617,-1,-1
40618,Home (private),8
40619,Water Park,0
40620,Italian Restaurant,2
40621,Salon / Barbershop,6
40622,Electronics Store,6
40623,Playground,5
40624,Korean Restaurant,2
40625,Dessert Shop,2
40626,Arcade,0
40627,Cocktail Bar,4
40628,Residential Building (Apartment / Condo),8
40629,Music Store,6
40630,Food Court,6
40631,Indian Restaurant,2
40632,Indian Restaurant,2
40633,Music Venue,0
40634,Food Court,6
40635,Home (private),8
40636,Playground,5
40637,Comedy Club,0
40638,Hotel Bar,4
40639,cafe,2
40640,Jewelry Store,6
40641,Pub,4
40642,Gym / Fitness Center,6
40643,Diner,2
40644,-1,-1
40645,Bus Line,7
40646,Dessert Shop,2
40647,Home (private),8
40648,Ramen / Noodle House,2
40649,Food Court,6
40650,Japanese Restaurant,2
40651,Yoga Studio,6
40652,Playground,5
40653,Athletics & Sports,5
40654,Soup Place,2
40655,Office,3
40656,Convenience Store,6
40657,Hotel,7
40658,Home (private),8
40659,Home (private),8
40660,Residential Building (Apartment / Condo),8
40661,Bakery,2
40662,Sporting Goods Shop,6
40663,Home (private),8
40664,Home (private),8
40665,Residential Building (Apartment / Condo),8
40666,Police Station,3
40667,Dessert Shop,2
40668,Dance Studio,0
40669,cafe,2
40670,Coffee Shop,2
40671,Juice Bar,2
40672,School,3
40673,Food Court,6
40674,Diner,2
40675,Office,3
40676,Chinese Restaurant,2
40677,French Restaurant,2
40678,Food & Drink Shop,6
40679,Building,8
40680,Dessert Shop,2
40681,Shoe Store,6
40682,Home (private),8
40683,Home (private),8
40684,Mall,6
40685,School,3
40686,Beer Garden,4
40687,Food Court,6
40688,Steakhouse,2
40689,cafe,2
40690,Lounge,4
40691,Miscellaneous Shop,6
40692,Gift Shop,6
40693,Office,3
40694,French Restaurant,2
40695,Motel,7
40696,Residential Building (Apartment / Condo),8
40697,Residential Building (Apartment / Condo),8
40698,Home (private),8
40699,Home (private),8
40700,Fried Chicken Joint,2
40701,Soccer Field,5
40702,Coffee Shop,2
40703,Airport Terminal,7
40704,cafe,2
40705,Coffee Shop,2
40706,Home (private),8
40707,Convenience Store,6
40708,Park,5
40709,Home (private),8
40710,Chinese Restaurant,2
40711,Home (private),8
40712,Japanese Restaurant,2
40713,Diner,2
40714,cafe,2
40715,Fast Food Restaurant,2
40716,Home (private),8
40717,Meeting Room,3
40718,Clothing Store,6
40719,Steakhouse,2
40720,Candy Store,6
40721,Furniture / Home Store,6
40722,General Entertainment,0
40723,Steakhouse,2
40724,Home (private),8
40725,Tech Startup,3
40726,Asian Restaurant,2
40727,Convenience Store,6
40728,Pool,5
40729,Home (private),8
40730,Home (private),8
40731,Hostel,7
40732,Food Court,6
40733,Chinese Restaurant,2
40734,Residential Building (Apartment / Condo),8
40735,German Restaurant,2
40736,Dentist's Office,3
40737,Yoga Studio,6
40738,Laundry Service,6
40739,Salon / Barbershop,6
40740,College Gym,1
40741,Coworking Space,3
40742,Bank,6
40743,Indian Restaurant,2
40744,Home (private),8
40745,Gym,6
40746,Home (private),8
40747,Snack Place,2
40748,Dessert Shop,2
40749,Residential Building (Apartment / Condo),8
40750,Art Gallery,0
40751,College Classroom,1
40752,Salon / Barbershop,6
40753,Automotive Shop,6
40754,Dessert Shop,2
40755,Office,3
40756,Home (private),8
40757,Pub,4
40758,cafe,2
40759,Sandwich Place,2
40760,Sporting Goods Shop,6
40761,Trail,5
40762,Indian Restaurant,2
40763,Office,3
40764,Asian Restaurant,2
40765,Military Base,3
40766,Home (private),8
40767,Home (private),8
40768,Residential Building (Apartment / Condo),8
40769,Home (private),8
40770,Asian Restaurant,2
40771,College Auditorium,1
40772,Indonesian Restaurant,2
40773,Home (private),8
40774,Snack Place,2
40775,Military Base,3
40776,Other Great Outdoors,5
40777,Office,3
40778,Office,3
40779,Bakery,2
40780,Tennis Court,5
40781,Doctor's Office,3
40782,Fish & Chips Shop,2
40783,Convenience Store,6
40784,Home (private),8
40785,General Entertainment,0
40786,Electronics Store,6
40787,Other Nightlife,4
40788,Home (private),8
40789,Coffee Shop,2
40790,-1,-1
40791,Cupcake Shop,2
40792,Government Building,3
40793,Home (private),8
40794,Bakery,2
40795,Bank,6
40796,Thai Restaurant,2
40797,Bus Station,7
40798,Vietnamese Restaurant,2
40799,Shoe Store,6
40800,-1,-1
40801,Home (private),8
40802,Coffee Shop,2
40803,Vietnamese Restaurant,2
40804,Chinese Restaurant,2
40805,Juice Bar,2
40806,Home (private),8
40807,Juice Bar,2
40808,Italian Restaurant,2
40809,Japanese Restaurant,2
40810,Convenience Store,6
40811,Korean Restaurant,2
40812,Hotel,7
40813,Bar,4
40814,Tattoo Parlor,6
40815,Dessert Shop,2
40816,Building,8
40817,Student Center,1
40818,Building,8
40819,Asian Restaurant,2
40820,Home (private),8
40821,Mexican Restaurant,2
40822,-1,-1
40823,Martial Arts Dojo,6
40824,College Classroom,1
40825,Government Building,3
40826,cafe,2
40827,BBQ Joint,2
40828,Hotel,7
40829,Drugstore / Pharmacy,6
40830,Movie Theater,0
40831,Vegetarian / Vegan Restaurant,2
40832,Home (private),8
40833,Home (private),8
40834,Hostel,7
40835,Housing Development,8
40836,Soup Place,2
40837,Home (private),8
40838,Coffee Shop,2
40839,Bakery,2
40840,Design Studio,6
40841,Comedy Club,0
40842,Asian Restaurant,2
40843,College Communications Building,1
40844,Chinese Restaurant,2
40845,Home (private),8
40846,Residential Building (Apartment / Condo),8
40847,Diner,2
40848,Laundry Service,6
40849,Pet Store,6
40850,Home (private),8
40851,Office,3
40852,Mobile Phone Shop,6
40853,Home (private),8
40854,Home (private),8
40855,cafe,2
40856,Home (private),8
40857,Hospital,3
40858,College Lab,1
40859,Arts & Crafts Store,6
40860,College Classroom,1
40861,American Restaurant,2
40862,Home (private),8
40863,Grocery Store,6
40864,Event Space,3
40865,Home (private),8
40866,Home (private),8
40867,Playground,5
40868,Deli / Bodega,2
40869,Home (private),8
40870,College Classroom,1
40871,Home (private),8
40872,Library,3
40873,Car Dealership,6
40874,Thai Restaurant,2
40875,Residential Building (Apartment / Condo),8
40876,French Restaurant,2
40877,Snack Place,2
40878,Chinese Restaurant,2
40879,Pizza Place,2
40880,Residential Building (Apartment / Condo),8
40881,Bar,4
40882,Residential Building (Apartment / Condo),8
40883,General Entertainment,0
40884,Home (private),8
40885,Korean Restaurant,2
40886,Art Gallery,0
40887,Office,3
40888,Grocery Store,6
40889,Dessert Shop,2
40890,Japanese Restaurant,2
40891,Chinese Restaurant,2
40892,Home (private),8
40893,American Restaurant,2
40894,Home (private),8
40895,Food & Drink Shop,6
40896,Electronics Store,6
40897,Housing Development,8
40898,Asian Restaurant,2
40899,Soup Place,2
40900,Bakery,2
40901,Ice Cream Shop,2
40902,Hostel,7
40903,Home (private),8
40904,Home (private),8
40905,Coffee Shop,2
40906,-1,-1
40907,Home (private),8
40908,Office,3
40909,Home (private),8
40910,Home (private),8
40911,Dessert Shop,2
40912,Housing Development,8
40913,Coworking Space,3
40914,Moving Target,7
40915,Mobile Phone Shop,6
40916,Asian Restaurant,2
40917,Bakery,2
40918,Home (private),8
40919,Food Court,6
40920,Residential Building (Apartment / Condo),8
40921,Military Base,3
40922,Restaurant,2
40923,cafe,2
40924,College Classroom,1
40925,Home (private),8
40926,Fast Food Restaurant,2
40927,Home (private),8
40928,Factory,3
40929,Home (private),8
40930,Asian Restaurant,2
40931,Indonesian Restaurant,2
40932,cafe,2
40933,Home (private),8
40934,Fire Station,3
40935,Building,8
40936,Argentinian Restaurant,2
40937,Home (private),8
40938,Salon / Barbershop,6
40939,Dessert Shop,2
40940,Indian Restaurant,2
40941,Salon / Barbershop,6
40942,Coffee Shop,2
40943,Asian Restaurant,2
40944,Coffee Shop,2
40945,Fried Chicken Joint,2
40946,Home (private),8
40947,Miscellaneous Shop,6
40948,-1,-1
40949,Mediterranean Restaurant,2
40950,Building,8
40951,Gym,6
40952,Bus Line,7
40953,Dessert Shop,2
40954,Miscellaneous Shop,6
40955,Seafood Restaurant,2
40956,Burger Joint,2
40957,Breakfast Spot,2
40958,Food Truck,2
40959,Thai Restaurant,2
40960,Residential Building (Apartment / Condo),8
40961,Home (private),8
40962,Event Space,3
40963,Japanese Restaurant,2
40964,Mobile Phone Shop,6
40965,Breakfast Spot,2
40966,Student Center,1
40967,Karaoke Bar,4
40968,Home (private),8
40969,Bakery,2
40970,BBQ Joint,2
40971,Restaurant,2
40972,Indian Restaurant,2
40973,Automotive Shop,6
40974,Whisky Bar,4
40975,Home (private),8
40976,Cemetery,5
40977,Spa,6
40978,College Classroom,1
40979,Dessert Shop,2
40980,Italian Restaurant,2
40981,Cupcake Shop,2
40982,Record Shop,6
40983,Coffee Shop,2
40984,Asian Restaurant,2
40985,Vietnamese Restaurant,2
40986,cafe,2
40987,Soccer Field,5
40988,Convenience Store,6
40989,Nightclub,4
40990,Bakery,2
40991,Gym,6
40992,Home (private),8
40993,Home (private),8
40994,Deli / Bodega,2
40995,cafe,2
40996,Home (private),8
40997,Asian Restaurant,2
40998,Asian Restaurant,2
40999,Food,2
41000,Soccer Field,5
41001,Greek Restaurant,2
41002,Farm,5
41003,Clothing Store,6
41004,Chinese Restaurant,2
41005,Building,8
41006,Korean Restaurant,2
41007,Salon / Barbershop,6
41008,Asian Restaurant,2
41009,Middle Eastern Restaurant,2
41010,Camera Store,6
41011,Coffee Shop,2
41012,Snack Place,2
41013,Electronics Store,6
41014,Home (private),8
41015,Student Center,1
41016,Home (private),8
41017,Home (private),8
41018,Ice Cream Shop,2
41019,Malaysian Restaurant,2
41020,Indian Restaurant,2
41021,Salon / Barbershop,6
41022,French Restaurant,2
41023,Salad Place,2
41024,Home (private),8
41025,Home (private),8
41026,Bar,4
41027,Home (private),8
41028,Chinese Restaurant,2
41029,Bakery,2
41030,Diner,2
41031,Mediterranean Restaurant,2
41032,General College & University,1
41033,Bar,4
41034,Malaysian Restaurant,2
41035,cafe,2
41036,Hotel,7
41037,Law School,1
41038,Nail Salon,6
41039,Bus Station,7
41040,Salad Place,2
41041,Coffee Shop,2
41042,Asian Restaurant,2
41043,Fast Food Restaurant,2
41044,Grocery Store,6
41045,cafe,2
41046,Food & Drink Shop,6
41047,Italian Restaurant,2
41048,Dessert Shop,2
41049,Shoe Store,6
41050,Parking,3
41051,Home (private),8
41052,-1,-1
41053,Japanese Restaurant,2
41054,Athletics & Sports,5
41055,-1,-1
41056,Residential Building (Apartment / Condo),8
41057,General Entertainment,0
41058,College Classroom,1
41059,Home (private),8
41060,Office,3
41061,Home (private),8
41062,Smoke Shop,6
41063,Home (private),8
41064,Coffee Shop,2
41065,Building,8
41066,Asian Restaurant,2
41067,Dessert Shop,2
41068,Vegetarian / Vegan Restaurant,2
41069,Coffee Shop,2
41070,-1,-1
41071,Asian Restaurant,2
41072,Other Nightlife,4
41073,Home (private),8
41074,Food Truck,2
41075,Pizza Place,2
41076,Dessert Shop,2
41077,Other Great Outdoors,5
41078,Snack Place,2
41079,Automotive Shop,6
41080,Home (private),8
41081,Bookstore,6
41082,Home (private),8
41083,Malaysian Restaurant,2
41084,Latin American Restaurant,2
41085,Gift Shop,6
41086,Bakery,2
41087,cafe,2
41088,Chinese Restaurant,2
41089,Accessories Store,6
41090,Bar,4
41091,Home (private),8
41092,Home (private),8
41093,Home (private),8
41094,Office,3
41095,Asian Restaurant,2
41096,Seafood Restaurant,2
41097,Chinese Restaurant,2
41098,Home (private),8
41099,Breakfast Spot,2
41100,Hotel,7
41101,Coffee Shop,2
41102,Restaurant,2
41103,Medical Center,3
41104,Student Center,1
41105,Diner,2
41106,Japanese Restaurant,2
41107,Home (private),8
41108,Student Center,1
41109,Coffee Shop,2
41110,cafe,2
41111,Home (private),8
41112,-1,-1
41113,Home (private),8
41114,Hotel,7
41115,Home (private),8
41116,Government Building,3
41117,French Restaurant,2
41118,Home (private),8
41119,Cupcake Shop,2
41120,Japanese Restaurant,2
41121,Boutique,6
41122,Pub,4
41123,Student Center,1
41124,Home (private),8
41125,Hotel,7
41126,Home (private),8
41127,Sushi Restaurant,2
41128,Gym,6
41129,Nail Salon,6
41130,Ice Cream Shop,2
41131,Home (private),8
41132,Student Center,1
41133,Mobile Phone Shop,6
41134,Italian Restaurant,2
41135,Home (private),8
41136,Asian Restaurant,2
41137,BBQ Joint,2
41138,Restaurant,2
41139,Residential Building (Apartment / Condo),8
41140,Coffee Shop,2
41141,Juice Bar,2
41142,College Auditorium,1
41143,Home (private),8
41144,Home (private),8
41145,Housing Development,8
41146,Restaurant,2
41147,Boutique,6
41148,Home (private),8
41149,Pool,5
41150,Beer Garden,4
41151,Seafood Restaurant,2
41152,Art Gallery,0
41153,Home (private),8
41154,Bank,6
41155,Pizza Place,2
41156,Salon / Barbershop,6
41157,Dim Sum Restaurant,2
41158,College Academic Building,1
41159,Home (private),8
41160,Chinese Restaurant,2
41161,Hostel,7
41162,Housing Development,8
41163,Gym,6
41164,Women's Store,6
41165,Snack Place,2
41166,Vegetarian / Vegan Restaurant,2
41167,Building,8
41168,Hospital,3
41169,Tech Startup,3
41170,Pool,5
41171,Food Court,6
41172,Medical Center,3
41173,Indian Restaurant,2
41174,Sporting Goods Shop,6
41175,Home (private),8
41176,Juice Bar,2
41177,Coffee Shop,2
41178,Home (private),8
41179,Cocktail Bar,4
41180,Military Base,3
41181,Middle Eastern Restaurant,2
41182,Salon / Barbershop,6
41183,Home (private),8
41184,Tech Startup,3
41185,Smoke Shop,6
41186,Bakery,2
41187,Moving Target,7
41188,Other Great Outdoors,5
41189,-1,-1
41190,Flea Market,6
41191,Home (private),8
41192,Home (private),8
41193,Food Court,6
41194,Hostel,7
41195,Wine Bar,4
41196,Design Studio,6
41197,Housing Development,8
41198,College Cafeteria,1
41199,Home (private),8
41200,Neighborhood,5
41201,Housing Development,8
41202,Shoe Store,6
41203,General Entertainment,0
41204,Asian Restaurant,2
41205,Toy / Game Store,6
41206,College Classroom,1
41207,Boarding House,7
41208,Snack Place,2
41209,Home (private),8
41210,Coworking Space,3
41211,Residential Building (Apartment / Condo),8
41212,Moving Target,7
41213,Chinese Restaurant,2
41214,Asian Restaurant,2
41215,Bookstore,6
41216,Home (private),8
41217,Accessories Store,6
41218,Factory,3
41219,Bookstore,6
41220,Japanese Restaurant,2
41221,Electronics Store,6
41222,Indian Restaurant,2
41223,Bakery,2
41224,Home (private),8
41225,Home (private),8
41226,Coffee Shop,2
41227,Bar,4
41228,Bed & Breakfast,7
41229,Fish & Chips Shop,2
41230,Thai Restaurant,2
41231,Toy / Game Store,6
41232,Coffee Shop,2
41233,Home (private),8
41234,Camera Store,6
41235,American Restaurant,2
41236,Fast Food Restaurant,2
41237,Dim Sum Restaurant,2
41238,Bar,4
41239,cafe,2
41240,Food Court,6
41241,cafe,2
41242,College Quad,1
41243,Indian Restaurant,2
41244,Housing Development,8
41245,Performing Arts Venue,0
41246,Nightclub,4
41247,Home (private),8
41248,Indian Restaurant,2
41249,Ice Cream Shop,2
41250,Japanese Restaurant,2
41251,Italian Restaurant,2
41252,Fried Chicken Joint,2
41253,Food Truck,2
41254,Bus Station,7
41255,Furniture / Home Store,6
41256,Home (private),8
41257,Indian Restaurant,2
41258,Chinese Restaurant,2
41259,Tapas Restaurant,2
41260,Nail Salon,6
41261,Neighborhood,5
41262,Track Stadium,0
41263,College Classroom,1
41264,cafe,2
41265,Butcher,6
41266,Housing Development,8
41267,Scenic Lookout,5
41268,Office,3
41269,Asian Restaurant,2
41270,Park,5
41271,Asian Restaurant,2
41272,Housing Development,8
41273,Dim Sum Restaurant,2
41274,Burger Joint,2
41275,Chinese Restaurant,2
41276,cafe,2
41277,Food,2
41278,Nursery School,3
41279,Bar,4
41280,Automotive Shop,6
41281,Restaurant,2
41282,Military Base,3
41283,Malaysian Restaurant,2
41284,Home (private),8
41285,Convenience Store,6
41286,Coffee Shop,2
41287,Convenience Store,6
41288,Home (private),8
41289,Pet Store,6
41290,Medical Center,3
41291,cafe,2
41292,Fast Food Restaurant,2
41293,Home (private),8
41294,Residential Building (Apartment / Condo),8
41295,Seafood Restaurant,2
41296,Coworking Space,3
41297,Seafood Restaurant,2
41298,Residential Building (Apartment / Condo),8
41299,Office,3
41300,Furniture / Home Store,6
41301,Burger Joint,2
41302,Soccer Field,5
41303,Car Wash,6
41304,cafe,2
41305,Housing Development,8
41306,Ramen / Noodle House,2
41307,Cocktail Bar,4
41308,Home (private),8
41309,Doctor's Office,3
41310,Dessert Shop,2
41311,Whisky Bar,4
41312,Indonesian Restaurant,2
41313,Office,3
41314,Sporting Goods Shop,6
41315,Tech Startup,3
41316,Home (private),8
41317,Restaurant,2
41318,Flea Market,6
41319,Wine Shop,6
41320,Lounge,4
41321,Ice Cream Shop,2
41322,Playground,5
41323,Laboratory,3
41324,Asian Restaurant,2
41325,Grocery Store,6
41326,cafe,2
41327,Residential Building (Apartment / Condo),8
41328,Residential Building (Apartment / Condo),8
41329,Department Store,6
41330,Food Truck,2
41331,Chinese Restaurant,2
41332,Steakhouse,2
41333,Coffee Shop,2
41334,cafe,2
41335,Airport Terminal,7
41336,Salon / Barbershop,6
41337,Home (private),8
41338,Bar,4
41339,Assisted Living,8
41340,Tennis Court,5
41341,cafe,2
41342,Japanese Restaurant,2
41343,Hot Dog Joint,2
41344,Residential Building (Apartment / Condo),8
41345,Thai Restaurant,2
41346,Library,3
41347,Home (private),8
41348,Home (private),8
41349,Embassy / Consulate,7
41350,German Restaurant,2
41351,Restaurant,2
41352,Restaurant,2
41353,College Cafeteria,1
41354,Vietnamese Restaurant,2
41355,Dessert Shop,2
41356,Chinese Restaurant,2
41357,Dessert Shop,2
41358,Bike Shop,6
41359,Home (private),8
41360,Moving Target,7
41361,College Classroom,1
41362,Convenience Store,6
41363,Indonesian Restaurant,2
41364,Wine Bar,4
41365,Bakery,2
41366,Italian Restaurant,2
41367,Boutique,6
41368,Smoke Shop,6
41369,Italian Restaurant,2
41370,Korean Restaurant,2
41371,Concert Hall,0
41372,Accessories Store,6
41373,Home (private),8
41374,Seafood Restaurant,2
41375,cafe,2
41376,Sandwich Place,2
41377,General Entertainment,0
41378,Asian Restaurant,2
41379,Post Office,3
41380,cafe,2
41381,Doctor's Office,3
41382,Ramen / Noodle House,2
41383,Bakery,2
41384,Road,7
41385,Building,8
41386,Home (private),8
41387,Home (private),8
41388,Gastropub,2
41389,Japanese Restaurant,2
41390,Student Center,1
41391,Residential Building (Apartment / Condo),8
41392,Indian Restaurant,2
41393,Home (private),8
41394,Nightclub,4
41395,Dessert Shop,2
41396,Chinese Restaurant,2
41397,Coffee Shop,2
41398,Medical Center,3
41399,Church,3
41400,College Gym,1
41401,Residential Building (Apartment / Condo),8
41402,Residential Building (Apartment / Condo),8
41403,Gift Shop,6
41404,Japanese Restaurant,2
41405,Pool,5
41406,Multiplex,0
41407,Indian Restaurant,2
41408,Home (private),8
41409,Mosque,3
41410,Coworking Space,3
41411,Italian Restaurant,2
41412,Restaurant,2
41413,Coffee Shop,2
41414,Asian Restaurant,2
41415,Fast Food Restaurant,2
41416,Food Court,6
41417,Building,8
41418,Seafood Restaurant,2
41419,Yoga Studio,6
41420,Home (private),8
41421,Playground,5
41422,Gift Shop,6
41423,Salon / Barbershop,6
41424,Home (private),8
41425,Home (private),8
41426,Pool,5
41427,Home (private),8
41428,Coffee Shop,2
41429,Bike Shop,6
41430,Home (private),8
41431,Bar,4
41432,Student Center,1
41433,Office,3
41434,Home (private),8
41435,Pet Service,6
41436,Home (private),8
41437,Playground,5
41438,Home (private),8
41439,Salad Place,2
41440,Bar,4
41441,Furniture / Home Store,6
41442,Japanese Restaurant,2
41443,Field,5
41444,General Travel,7
41445,Trade School,1
41446,Building,8
41447,Airport Lounge,7
41448,Coffee Shop,2
41449,Sporting Goods Shop,6
41450,cafe,2
41451,College Cafeteria,1
41452,Chinese Restaurant,2
41453,Home (private),8
41454,Housing Development,8
41455,Laundry Service,6
41456,Ramen / Noodle House,2
41457,General Entertainment,0
41458,Home (private),8
41459,Asian Restaurant,2
41460,Coffee Shop,2
41461,Bed & Breakfast,7
41462,Italian Restaurant,2
41463,Chinese Restaurant,2
41464,Design Studio,6
41465,Home (private),8
41466,Home (private),8
41467,Bakery,2
41468,Dim Sum Restaurant,2
41469,Fast Food Restaurant,2
41470,General Entertainment,0
41471,Lounge,4
41472,Doctor's Office,3
41473,Asian Restaurant,2
41474,Home (private),8
41475,Bar,4
41476,Bus Station,7
41477,Food Court,6
41478,Home (private),8
41479,Salon / Barbershop,6
41480,Automotive Shop,6
41481,Park,5
41482,Soup Place,2
41483,Snack Place,2
41484,Coffee Shop,2
41485,Home (private),8
41486,Chinese Restaurant,2
41487,Park,5
41488,Furniture / Home Store,6
41489,Burrito Place,2
41490,Salon / Barbershop,6
41491,Indonesian Restaurant,2
41492,Seafood Restaurant,2
41493,Home (private),8
41494,Indian Restaurant,2
41495,Home (private),8
41496,-1,-1
41497,Dessert Shop,2
41498,Home (private),8
41499,Food Court,6
41500,Electronics Store,6
41501,Field,5
41502,Bakery,2
41503,Office,3
41504,Bus Line,7
41505,Coffee Shop,2
41506,Home (private),8
41507,Home (private),8
41508,Asian Restaurant,2
41509,Indian Restaurant,2
41510,Indian Restaurant,2
41511,Japanese Restaurant,2
41512,Furniture / Home Store,6
41513,Home (private),8
41514,Hotel,7
41515,Sushi Restaurant,2
41516,Japanese Restaurant,2
41517,Chinese Restaurant,2
41518,Scenic Lookout,5
41519,Restaurant,2
41520,Korean Restaurant,2
41521,Men's Store,6
41522,Mexican Restaurant,2
41523,Ice Cream Shop,2
41524,Restaurant,2
41525,Residential Building (Apartment / Condo),8
41526,Flea Market,6
41527,Home (private),8
41528,Salad Place,2
41529,Coffee Shop,2
41530,Home (private),8
41531,Home (private),8
41532,Clothing Store,6
41533,Park,5
41534,BBQ Joint,2
41535,Nail Salon,6
41536,College Classroom,1
41537,College Residence Hall,1
41538,Residential Building (Apartment / Condo),8
41539,Cosmetics Shop,6
41540,Mobile Phone Shop,6
41541,Home (private),8
41542,Home (private),8
41543,Home (private),8
41544,Bar,4
41545,Food Court,6
41546,Home (private),8
41547,Asian Restaurant,2
41548,Breakfast Spot,2
41549,Restaurant,2
41550,Food Court,6
41551,Hostel,7
41552,Steakhouse,2
41553,cafe,2
41554,Asian Restaurant,2
41555,Chinese Restaurant,2
41556,Residential Building (Apartment / Condo),8
41557,Government Building,3
41558,Home (private),8
41559,Home (private),8
41560,Asian Restaurant,2
41561,Spanish Restaurant,2
41562,Racetrack,0
41563,Asian Restaurant,2
41564,Chinese Restaurant,2
41565,Coffee Shop,2
41566,French Restaurant,2
41567,Vegetarian / Vegan Restaurant,2
41568,College Classroom,1
41569,Fish Market,6
41570,Home (private),8
41571,Indonesian Restaurant,2
41572,Italian Restaurant,2
41573,Cosmetics Shop,6
41574,Smoke Shop,6
41575,Coffee Shop,2
41576,Housing Development,8
41577,Boutique,6
41578,College Classroom,1
41579,Jewelry Store,6
41580,Home (private),8
41581,Restaurant,2
41582,Food Court,6
41583,cafe,2
41584,Temple,3
41585,Government Building,3
41586,Japanese Restaurant,2
41587,Other Nightlife,4
41588,Asian Restaurant,2
41589,General Entertainment,0
41590,Mall,6
41591,cafe,2
41592,Home (private),8
41593,Bus Line,7
41594,Electronics Store,6
41595,Home (private),8
41596,Chinese Restaurant,2
41597,cafe,2
41598,Indian Restaurant,2
