id,Year,cases
IM,1980,51.8
IN,1980,23.1
IQ,1980,65.5
IR,1980,49.7
IS,1980,88.3
IT,1980,66.6
JM,1980,46.8
JO,1980,59.9
JP,1980,59.6
KE,1980,15.7
KG,1980,38.6
KH,1980,9
KI,1980,32.3
KM,1980,23.2
KN,1980,35.9
KP,1980,56.9
KR,1980,56.7
KW,1980,94.8
KY,1980,100
KZ,1980,54.1
LA,1980,12.4
LB,1980,73.7
LC,1980,26.5
LI,1980,18.3
LK,1980,18.8
LR,1980,35.2
LS,1980,11.5
LT,1980,61.2
LU,1980,80
LV,1980,67.1
LY,1980,70.1
MA,1980,41.2
MC,1980,100
MD,1980,40.4
ME,1980,36.8
MG,1980,18.5
MH,1980,58.3
MK,1980,53.5
ML,1980,18.5
MM,1980,24
MN,1980,52.1
MO,1980,98.5
MP,1980,86.8
MR,1980,27.4
MT,1980,89.8
MU,1980,42.4
MV,1980,22.3
MW,1980,9.1
MX,1980,66.3
MY,1980,42
MZ,1980,13.1
NA,1980,25.1
NC,1980,57.4
NE,1980,13.4
NG,1980,28.6
NI,1980,49.9
NL,1980,64.7
NO,1980,70.5
NP,1980,6.1
NZ,1980,83.4
OM,1980,47.6
PA,1980,50.4
PE,1980,64.6
PF,1980,57.4
PG,1980,13
PH,1980,37.5
PK,1980,28.1
PL,1980,58.1
PR,1980,66.9
PT,1980,42.8
PW,1980,62.5
PY,1980,41.7
QA,1980,89.4
RO,1980,46.1
RS,1980,-1
RU,1980,69.8
RW,1980,4.7
SA,1980,65.9
SB,1980,10.6
SC,1980,49.4
SD,1980,20
SE,1980,83.1
SG,1980,100
SI,1980,48
SK,1980,51.6
SL,1980,29.1
SM,1980,81.2
SN,1980,35.8
SO,1980,26.8
SR,1980,55
ST,1980,33.5
SV,1980,44.1
SY,1980,46.7
SZ,1980,17.8
TD,1980,18.8
TG,1980,24.7
TH,1980,26.8
TJ,1980,34.3
TL,1980,16.5
TM,1980,47.1
TN,1980,50.6
TO,1980,21.2
TR,1980,43.8
TT,1980,10.9
TZ,1980,14.6
UA,1980,61.7
UG,1980,7.5
US,1980,73.7
UY,1980,85.4
UZ,1980,40.8
VC,1980,27.2
VE,1980,79.2
VI,1980,80.1
VN,1980,19.2
VU,1980,14.7
WS,1980,21.2
YE,1980,16.5
ZA,1980,48.4
ZM,1980,39.8
ZW,1980,22.4
AD,1981,92.72
AE,1981,80.52
AF,1981,15.96
AG,1981,34.68
AL,1981,34.06
AM,1981,66.22
AN,1981,81.66
AO,1981,25.5
AR,1981,83.32
AS,1981,75
AT,1981,65.44
AU,1981,85.74
AW,1981,50.48
AZ,1981,52.94
BA,1981,35.92
BB,1981,38.88
BD,1981,15.42
BE,1981,95.5
BF,1981,9.5
BG,1981,62.6
BH,1981,86.32
BI,1981,4.48
BJ,1981,28
BM,1981,100
BN,1981,60.38
BO,1981,46.5
BR,1981,68.18
BS,1981,73.82
BT,1981,10.66
BW,1981,18.54
BY,1981,57.56
BZ,1981,49.2
CA,1981,75.84
CD,1981,28.56
CF,1981,34.22
CG,1981,48.76
CH,1981,58.72
CI,1981,37.18
CL,1981,81.48
CM,1981,32.76
CN,1981,20.28
CO,1981,62.8
CR,1981,43.6
CU,1981,68.66
CV,1981,25.1
CY,1981,59.82
CZ,1981,75.24
DE,1981,72.78
DJ,1981,72.6
DK,1981,83.84
DM,1981,63.92
DO,1981,51.82
DZ,1981,44.4
EC,1981,47.84
EE,1981,69.92
EG,1981,43.9
ER,1981,14.56
ES,1981,73.08
ET,1981,10.62
FI,1981,59.8
FJ,1981,37.94
FM,1981,26.34
FO,1981,31.12
FR,1981,73.38
GA,1981,56.24
GB,1981,88.04
GD,1981,32.84
GE,1981,52.06
GH,1981,31.54
GL,1981,76.48
GM,1981,29.32
GN,1981,24.2
GQ,1981,28.3
GR,1981,57.84
GT,1981,37.76
GU,1981,93.5
GW,1981,18.56
GY,1981,30.4
HK,1981,91.78
HN,1981,35.46
HR,1981,50.54
HT,1981,21.06
HU,1981,64.38
ID,1981,22.9
IE,1981,55.5
IL,1981,88.84
IM,1981,51.8
IN,1981,23.34
IQ,1981,66.16
IR,1981,50.44
IS,1981,88.56
IT,1981,66.64
JM,1981,47.12
JO,1981,61.18
JP,1981,59.8
KE,1981,15.96
KG,1981,38.56
KH,1981,9.72
KI,1981,32.54
KM,1981,23.66
KN,1981,35.76
KP,1981,57.04
KR,1981,58.34
KW,1981,95.42
KY,1981,100
KZ,1981,54.48
LA,1981,12.68
LB,1981,74.84
LC,1981,26.78
LI,1981,18.16
LK,1981,18.64
LR,1981,36.22
LS,1981,11.56
LT,1981,61.96
LU,1981,80.14
LV,1981,67.4
LY,1981,71.18
MA,1981,41.92
MC,1981,100
MD,1981,41.16
ME,1981,37.9
MG,1981,18.98
MH,1981,59.02
MK,1981,53.94
ML,1981,19
MM,1981,24.04
MN,1981,52.68
MO,1981,98.68
MP,1981,87.12
MR,1981,28.92
MT,1981,89.8
MU,1981,42.38
MV,1981,22.94
MW,1981,9.32
MX,1981,66.84
MY,1981,42.78
MZ,1981,13.82
NA,1981,25.36
NC,1981,57.68
NE,1981,13.62
NG,1981,29.24
NI,1981,50.14
NL,1981,65.1
NO,1981,70.66
NP,1981,6.36
NZ,1981,83.46
OM,1981,49.5
PA,1981,50.74
PE,1981,65.06
PF,1981,57.38
PG,1981,13.2
PH,1981,38.6
PK,1981,28.34
PL,1981,58.46
PR,1981,67.36
PT,1981,43.3
PW,1981,63.48
PY,1981,42.36
QA,1981,89.54
RO,1981,46.8
RS,1981,-1
RU,1981,70.24
RW,1981,4.78
SA,1981,67.24
SB,1981,10.96
SC,1981,49.38
SD,1981,20.48
SE,1981,83.1
SG,1981,100
SI,1981,48.32
SK,1981,52.12
SL,1981,29.6
SM,1981,82.62
SN,1981,36.14
SO,1981,27.06
SR,1981,56.76
ST,1981,34.4
SV,1981,44.6
SY,1981,46.94
SZ,1981,18.6
TD,1981,19
TG,1981,25.2
TH,1981,27.06
TJ,1981,34.08
TL,1981,16.92
TM,1981,46.88
TN,1981,51.24
TO,1981,21.42
TR,1981,45.52
TT,1981,10.64
TZ,1981,15.04
UA,1981,62.3
UG,1981,7.84
US,1981,73.86
UY,1981,85.76
UZ,1981,40.78
VC,1981,28.48
VE,1981,79.74
VI,1981,80.94
VN,1981,19.28
VU,1981,15.1
WS,1981,21.2
YE,1981,16.88
ZA,1981,48.6
ZM,1981,39.78
ZW,1981,23
AD,1982,93.34
AE,1982,80.34
AF,1982,16.22
AG,1982,34.76
AL,1982,34.32
AM,1982,66.44
AN,1982,82.12
AO,1982,26.7
AR,1982,83.74
AS,1982,75.7
AT,1982,65.48
AU,1982,85.68
AW,1982,50.46
AZ,1982,53.08
BA,1982,36.34
BB,1982,38.16
BD,1982,15.94
BE,1982,95.6
BF,1982,10.2
BG,1982,63.1
BH,1982,86.54
BI,1982,4.66
BJ,1982,28.7
BM,1982,100
BN,1982,60.86
BO,1982,47.5
BR,1982,68.96
BS,1982,74.54
BT,1982,11.22
BW,1982,20.58
BY,1982,58.62
BZ,1982,49
CA,1982,75.98
CD,1982,28.42
CF,1982,34.54
CG,1982,49.62
CH,1982,60.34
CI,1982,37.46
CL,1982,81.76
CM,1982,33.62
CN,1982,20.96
CO,1982,63.5
CR,1982,44.1
CU,1982,69.22
CV,1982,26.7
CY,1982,61.04
CZ,1982,75.28
DE,1982,72.76
DJ,1982,73.1
DK,1982,83.98
DM,1982,64.44
DO,1982,52.34
DZ,1982,45.3
EC,1982,48.68
EE,1982,70.14
EG,1982,43.9
ER,1982,14.72
ES,1982,73.36
ET,1982,10.84
FI,1982,59.8
FJ,1982,38.08
FM,1982,26.28
FO,1982,31.04
FR,1982,73.46
GA,1982,57.78
GB,1982,88.18
GD,1982,32.78
GE,1982,52.52
GH,1982,31.88
GL,1982,76.86
GM,1982,30.24
GN,1982,24.8
GQ,1982,28.7
GR,1982,57.98
GT,1982,38.12
GU,1982,93.2
GW,1982,19.52
GY,1982,30.3
HK,1982,92.06
HN,1982,36.02
HR,1982,50.98
HT,1982,21.62
HU,1982,64.56
ID,1982,23.7
IE,1982,55.7
IL,1982,89.08
IM,1982,51.8
IN,1982,23.58
IQ,1982,66.82
IR,1982,51.18
IS,1982,88.82
IT,1982,66.68
JM,1982,47.44
JO,1982,62.46
JP,1982,60
KE,1982,16.22
KG,1982,38.52
KH,1982,10.44
KI,1982,32.78
KM,1982,24.12
KN,1982,35.62
KP,1982,57.18
KR,1982,59.98
KW,1982,96.04
KY,1982,100
KZ,1982,54.86
LA,1982,12.96
LB,1982,75.98
LC,1982,27.06
LI,1982,18.02
LK,1982,18.48
LR,1982,37.24
LS,1982,11.62
LT,1982,62.72
LU,1982,80.28
LV,1982,67.7
LY,1982,72.26
MA,1982,42.64
MC,1982,100
MD,1982,41.92
ME,1982,39
MG,1982,19.46
MH,1982,59.74
MK,1982,54.38
ML,1982,19.5
MM,1982,24.08
MN,1982,53.26
MO,1982,98.86
MP,1982,87.44
MR,1982,30.44
MT,1982,89.8
MU,1982,42.36
MV,1982,23.58
MW,1982,9.54
MX,1982,67.38
MY,1982,43.56
MZ,1982,14.54
NA,1982,25.62
NC,1982,57.96
NE,1982,13.84
NG,1982,29.88
NI,1982,50.38
NL,1982,65.5
NO,1982,70.82
NP,1982,6.62
NZ,1982,83.52
OM,1982,51.4
PA,1982,51.08
PE,1982,65.52
PF,1982,57.36
PG,1982,13.4
PH,1982,39.7
PK,1982,28.58
PL,1982,58.82
PR,1982,67.82
PT,1982,43.8
PW,1982,64.46
PY,1982,43.02
QA,1982,89.68
RO,1982,47.5
RS,1982,-1
RU,1982,70.68
RW,1982,4.86
SA,1982,68.58
SB,1982,11.32
SC,1982,49.36
SD,1982,20.96
SE,1982,83.1
SG,1982,100
SI,1982,48.64
SK,1982,52.64
SL,1982,30.1
SM,1982,84.04
SN,1982,36.48
SO,1982,27.32
SR,1982,58.52
ST,1982,35.3
SV,1982,45.1
SY,1982,47.18
SZ,1982,19.4
TD,1982,19.2
TG,1982,25.7
TH,1982,27.32
TJ,1982,33.86
TL,1982,17.34
TM,1982,46.66
TN,1982,51.88
TO,1982,21.64
TR,1982,47.24
TT,1982,10.38
TZ,1982,15.48
UA,1982,62.9
UG,1982,8.18
US,1982,74.02
UY,1982,86.12
UZ,1982,40.76
VC,1982,29.76
VE,1982,80.28
VI,1982,81.78
VN,1982,19.36
VU,1982,15.5
WS,1982,21.2
YE,1982,17.26
ZA,1982,48.8
ZM,1982,39.76
ZW,1982,23.6
AD,1983,93.96
AE,1983,80.16
AF,1983,16.48
AG,1983,34.84
AL,1983,34.58
AM,1983,66.66
AN,1983,82.58
AO,1983,27.9
AR,1983,84.16
AS,1983,76.4
AT,1983,65.52
AU,1983,85.62
AW,1983,50.44
AZ,1983,53.22
BA,1983,36.76
BB,1983,37.44
BD,1983,16.46
BE,1983,95.7
BF,1983,10.9
BG,1983,63.6
BH,1983,86.76
BI,1983,4.84
BJ,1983,29.4
BM,1983,100
BN,1983,61.34
BO,1983,48.5
BR,1983,69.74
BS,1983,75.26
BT,1983,11.78
BW,1983,22.62
BY,1983,59.68
BZ,1983,48.8
CA,1983,76.12
CD,1983,28.28
CF,1983,34.86
CG,1983,50.48
CH,1983,61.96
CI,1983,37.74
CL,1983,82.04
CM,1983,34.48
CN,1983,21.64
CO,1983,64.2
CR,1983,44.6
CU,1983,69.78
CV,1983,28.3
CY,1983,62.26
CZ,1983,75.32
DE,1983,72.74
DJ,1983,73.6
DK,1983,84.12
DM,1983,64.96
DO,1983,52.86
DZ,1983,46.2
EC,1983,49.52
EE,1983,70.36
EG,1983,43.9
ER,1983,14.88
ES,1983,73.64
ET,1983,11.06
FI,1983,59.8
FJ,1983,38.22
FM,1983,26.22
FO,1983,30.96
FR,1983,73.54
GA,1983,59.32
GB,1983,88.32
GD,1983,32.72
GE,1983,52.98
GH,1983,32.22
GL,1983,77.24
GM,1983,31.16
GN,1983,25.4
GQ,1983,29.1
GR,1983,58.12
GT,1983,38.48
GU,1983,92.9
GW,1983,20.48
GY,1983,30.2
HK,1983,92.34
HN,1983,36.58
HR,1983,51.42
HT,1983,22.18
HU,1983,64.74
ID,1983,24.5
IE,1983,55.9
IL,1983,89.32
IM,1983,51.8
IN,1983,23.82
IQ,1983,67.48
IR,1983,51.92
IS,1983,89.08
IT,1983,66.72
JM,1983,47.76
JO,1983,63.74
JP,1983,60.2
KE,1983,16.48
KG,1983,38.48
KH,1983,11.16
KI,1983,33.02
KM,1983,24.58
KN,1983,35.48
KP,1983,57.32
KR,1983,61.62
KW,1983,96.66
KY,1983,100
KZ,1983,55.24
LA,1983,13.24
LB,1983,77.12
LC,1983,27.34
LI,1983,17.88
LK,1983,18.32
LR,1983,38.26
LS,1983,11.68
LT,1983,63.48
LU,1983,80.42
LV,1983,68
LY,1983,73.34
MA,1983,43.36
MC,1983,100
MD,1983,42.68
ME,1983,40.1
MG,1983,19.94
MH,1983,60.46
MK,1983,54.82
ML,1983,20
MM,1983,24.12
MN,1983,53.84
MO,1983,99.04
MP,1983,87.76
MR,1983,31.96
MT,1983,89.8
MU,1983,42.34
MV,1983,24.22
MW,1983,9.76
MX,1983,67.92
MY,1983,44.34
MZ,1983,15.26
NA,1983,25.88
NC,1983,58.24
NE,1983,14.06
NG,1983,30.52
NI,1983,50.62
NL,1983,65.9
NO,1983,70.98
NP,1983,6.88
NZ,1983,83.58
OM,1983,53.3
PA,1983,51.42
PE,1983,65.98
PF,1983,57.34
PG,1983,13.6
PH,1983,40.8
PK,1983,28.82
PL,1983,59.18
PR,1983,68.28
PT,1983,44.3
PW,1983,65.44
PY,1983,43.68
QA,1983,89.82
RO,1983,48.2
RS,1983,-1
RU,1983,71.12
RW,1983,4.94
SA,1983,69.92
SB,1983,11.68
SC,1983,49.34
SD,1983,21.44
SE,1983,83.1
SG,1983,100
SI,1983,48.96
SK,1983,53.16
SL,1983,30.6
SM,1983,85.46
SN,1983,36.82
SO,1983,27.58
SR,1983,60.28
ST,1983,36.2
SV,1983,45.6
SY,1983,47.42
SZ,1983,20.2
TD,1983,19.4
TG,1983,26.2
TH,1983,27.58
TJ,1983,33.64
TL,1983,17.76
TM,1983,46.44
TN,1983,52.52
TO,1983,21.86
TR,1983,48.96
TT,1983,10.12
TZ,1983,15.92
UA,1983,63.5
UG,1983,8.52
US,1983,74.18
UY,1983,86.48
UZ,1983,40.74
VC,1983,31.04
VE,1983,80.82
VI,1983,82.62
VN,1983,19.44
VU,1983,15.9
WS,1983,21.2
YE,1983,17.64
ZA,1983,49
ZM,1983,39.74
ZW,1983,24.2
AD,1984,94.58
AE,1984,79.98
AF,1984,16.74
AG,1984,34.92
AL,1984,34.84
AM,1984,66.88
AN,1984,83.04
AO,1984,29.1
AR,1984,84.58
AS,1984,77.1
AT,1984,65.56
AU,1984,85.56
AW,1984,50.42
AZ,1984,53.36
BA,1984,37.18
BB,1984,36.72
BD,1984,16.98
BE,1984,95.8
BF,1984,11.6
BG,1984,64.1
BH,1984,86.98
BI,1984,5.02
BJ,1984,30.1
BM,1984,100
BN,1984,61.82
BO,1984,49.5
BR,1984,70.52
BS,1984,75.98
BT,1984,12.34
BW,1984,24.66
BY,1984,60.74
BZ,1984,48.6
CA,1984,76.26
CD,1984,28.14
CF,1984,35.18
CG,1984,51.34
CH,1984,63.58
CI,1984,38.02
CL,1984,82.32
CM,1984,35.34
CN,1984,22.32
CO,1984,64.9
CR,1984,45.1
CU,1984,70.34
CV,1984,29.9
CY,1984,63.48
CZ,1984,75.36
DE,1984,72.72
DJ,1984,74.1
DK,1984,84.26
DM,1984,65.48
DO,1984,53.38
DZ,1984,47.1
EC,1984,50.36
EE,1984,70.58
EG,1984,43.9
ER,1984,15.04
ES,1984,73.92
ET,1984,11.28
FI,1984,59.8
FJ,1984,38.36
FM,1984,26.16
FO,1984,30.88
FR,1984,73.62
GA,1984,60.86
GB,1984,88.46
GD,1984,32.66
GE,1984,53.44
GH,1984,32.56
GL,1984,77.62
GM,1984,32.08
GN,1984,26
GQ,1984,29.5
GR,1984,58.26
GT,1984,38.84
GU,1984,92.6
GW,1984,21.44
GY,1984,30.1
HK,1984,92.62
HN,1984,37.14
HR,1984,51.86
HT,1984,22.74
HU,1984,64.92
ID,1984,25.3
IE,1984,56.1
IL,1984,89.56
IM,1984,51.8
IN,1984,24.06
IQ,1984,68.14
IR,1984,52.66
IS,1984,89.34
IT,1984,66.76
JM,1984,48.08
JO,1984,65.02
JP,1984,60.4
KE,1984,16.74
KG,1984,38.44
KH,1984,11.88
KI,1984,33.26
KM,1984,25.04
KN,1984,35.34
KP,1984,57.46
KR,1984,63.26
KW,1984,97.28
KY,1984,100
KZ,1984,55.62
LA,1984,13.52
LB,1984,78.26
LC,1984,27.62
LI,1984,17.74
LK,1984,18.16
LR,1984,39.28
LS,1984,11.74
LT,1984,64.24
LU,1984,80.56
LV,1984,68.3
LY,1984,74.42
MA,1984,44.08
MC,1984,100
MD,1984,43.44
ME,1984,41.2
MG,1984,20.42
MH,1984,61.18
MK,1984,55.26
ML,1984,20.5
MM,1984,24.16
MN,1984,54.42
MO,1984,99.22
MP,1984,88.08
MR,1984,33.48
MT,1984,89.8
MU,1984,42.32
MV,1984,24.86
MW,1984,9.98
MX,1984,68.46
MY,1984,45.12
MZ,1984,15.98
NA,1984,26.14
NC,1984,58.52
NE,1984,14.28
NG,1984,31.16
NI,1984,50.86
NL,1984,66.3
NO,1984,71.14
NP,1984,7.14
NZ,1984,83.64
OM,1984,55.2
PA,1984,51.76
PE,1984,66.44
PF,1984,57.32
PG,1984,13.8
PH,1984,41.9
PK,1984,29.06
PL,1984,59.54
PR,1984,68.74
PT,1984,44.8
PW,1984,66.42
PY,1984,44.34
QA,1984,89.96
RO,1984,48.9
RS,1984,-1
RU,1984,71.56
RW,1984,5.02
SA,1984,71.26
SB,1984,12.04
SC,1984,49.32
SD,1984,21.92
SE,1984,83.1
SG,1984,100
SI,1984,49.28
SK,1984,53.68
SL,1984,31.1
SM,1984,86.88
SN,1984,37.16
SO,1984,27.84
SR,1984,62.04
ST,1984,37.1
SV,1984,46.1
SY,1984,47.66
SZ,1984,21
TD,1984,19.6
TG,1984,26.7
TH,1984,27.84
TJ,1984,33.42
TL,1984,18.18
TM,1984,46.22
TN,1984,53.16
TO,1984,22.08
TR,1984,50.68
TT,1984,9.86
TZ,1984,16.36
UA,1984,64.1
UG,1984,8.86
US,1984,74.34
UY,1984,86.84
UZ,1984,40.72
VC,1984,32.32
VE,1984,81.36
VI,1984,83.46
VN,1984,19.52
VU,1984,16.3
WS,1984,21.2
YE,1984,18.02
ZA,1984,49.2
ZM,1984,39.72
ZW,1984,24.8
AD,1985,95.2
AE,1985,79.8
AF,1985,17
AG,1985,35
AL,1985,35.1
AM,1985,67.1
AN,1985,83.5
AO,1985,30.3
AR,1985,85
AS,1985,77.8
AT,1985,65.6
AU,1985,85.5
AW,1985,50.4
AZ,1985,53.5
BA,1985,37.6
BB,1985,36
BD,1985,17.5
BE,1985,95.9
BF,1985,12.3
BG,1985,64.6
BH,1985,87.2
BI,1985,5.2
BJ,1985,30.8
BM,1985,100
BN,1985,62.3
BO,1985,50.5
BR,1985,71.3
BS,1985,76.7
BT,1985,12.9
BW,1985,26.7
BY,1985,61.8
BZ,1985,48.4
CA,1985,76.4
CD,1985,28
CF,1985,35.5
CG,1985,52.2
CH,1985,65.2
CI,1985,38.3
CL,1985,82.6
CM,1985,36.2
CN,1985,23
CO,1985,65.6
CR,1985,45.6
CU,1985,70.9
CV,1985,31.5
CY,1985,64.7
CZ,1985,75.4
DE,1985,72.7
DJ,1985,74.6
DK,1985,84.4
DM,1985,66
DO,1985,53.9
DZ,1985,48
EC,1985,51.2
EE,1985,70.8
EG,1985,43.9
ER,1985,15.2
ES,1985,74.2
ET,1985,11.5
FI,1985,59.8
FJ,1985,38.5
FM,1985,26.1
FO,1985,30.8
FR,1985,73.7
GA,1985,62.4
GB,1985,88.6
GD,1985,32.6
GE,1985,53.9
GH,1985,32.9
GL,1985,78
GM,1985,33
GN,1985,26.6
GQ,1985,29.9
GR,1985,58.4
GT,1985,39.2
GU,1985,92.3
GW,1985,22.4
GY,1985,30
HK,1985,92.9
HN,1985,37.7
HR,1985,52.3
HT,1985,23.3
HU,1985,65.1
ID,1985,26.1
IE,1985,56.3
IL,1985,89.8
IM,1985,51.8
IN,1985,24.3
IQ,1985,68.8
IR,1985,53.4
IS,1985,89.6
IT,1985,66.8
JM,1985,48.4
JO,1985,66.3
JP,1985,60.6
KE,1985,17
KG,1985,38.4
KH,1985,12.6
KI,1985,33.5
KM,1985,25.5
KN,1985,35.2
KP,1985,57.6
KR,1985,64.9
KW,1985,97.9
KY,1985,100
KZ,1985,56
LA,1985,13.8
LB,1985,79.4
LC,1985,27.9
LI,1985,17.6
LK,1985,18
LR,1985,40.3
LS,1985,11.8
LT,1985,65
LU,1985,80.7
LV,1985,68.6
LY,1985,75.5
MA,1985,44.8
MC,1985,100
MD,1985,44.2
ME,1985,42.3
MG,1985,20.9
MH,1985,61.9
MK,1985,55.7
ML,1985,21
MM,1985,24.2
MN,1985,55
MO,1985,99.4
MP,1985,88.4
MR,1985,35
MT,1985,89.8
MU,1985,42.3
MV,1985,25.5
MW,1985,10.2
MX,1985,69
MY,1985,45.9
MZ,1985,16.7
NA,1985,26.4
NC,1985,58.8
NE,1985,14.5
NG,1985,31.8
NI,1985,51.1
NL,1985,66.7
NO,1985,71.3
NP,1985,7.4
NZ,1985,83.7
OM,1985,57.1
PA,1985,52.1
PE,1985,66.9
PF,1985,57.3
PG,1985,14
PH,1985,43
PK,1985,29.3
PL,1985,59.9
PR,1985,69.2
PT,1985,45.3
PW,1985,67.4
PY,1985,45
QA,1985,90.1
RO,1985,49.6
RS,1985,-1
RU,1985,72
RW,1985,5.1
SA,1985,72.6
SB,1985,12.4
SC,1985,49.3
SD,1985,22.4
SE,1985,83.1
SG,1985,100
SI,1985,49.6
SK,1985,54.2
SL,1985,31.6
SM,1985,88.3
SN,1985,37.5
SO,1985,28.1
SR,1985,63.8
ST,1985,38
SV,1985,46.6
SY,1985,47.9
SZ,1985,21.8
TD,1985,19.8
TG,1985,27.2
TH,1985,28.1
TJ,1985,33.2
TL,1985,18.6
TM,1985,46
TN,1985,53.8
TO,1985,22.3
TR,1985,52.4
TT,1985,9.6
TZ,1985,16.8
UA,1985,64.7
UG,1985,9.2
US,1985,74.5
UY,1985,87.2
UZ,1985,40.7
VC,1985,33.6
VE,1985,81.9
VI,1985,84.3
VN,1985,19.6
VU,1985,16.7
WS,1985,21.2
YE,1985,18.4
ZA,1985,49.4
ZM,1985,39.7
ZW,1985,25.4
AD,1986,95.1
AE,1986,79.66
AF,1986,17.26
AG,1986,35.08
AL,1986,35.36
AM,1986,67.18
AN,1986,83.92
AO,1986,31.66
AR,1986,85.4
AS,1986,78.42
AT,1986,65.64
AU,1986,85.48
AW,1986,50.38
AZ,1986,53.54
BA,1986,37.92
BB,1986,35.34
BD,1986,17.96
BE,1986,96
BF,1986,12.6
BG,1986,64.96
BH,1986,87.38
BI,1986,5.42
BJ,1986,31.54
BM,1986,100
BN,1986,63
BO,1986,51.52
BR,1986,72
BS,1986,77.32
BT,1986,13.6
BW,1986,29.74
BY,1986,62.64
BZ,1986,48.22
CA,1986,76.44
CD,1986,27.96
CF,1986,35.76
CG,1986,52.62
CH,1986,66.8
CI,1986,38.58
CL,1986,82.74
CM,1986,37.1
CN,1986,23.88
CO,1986,66.14
CR,1986,46.62
CU,1986,71.4
CV,1986,34.02
CY,1986,65.12
CZ,1986,75.36
DE,1986,72.78
DJ,1986,74.82
DK,1986,84.48
DM,1986,66.34
DO,1986,54.16
DZ,1986,48.82
EC,1986,51.98
EE,1986,70.86
EG,1986,43.82
ER,1986,15.32
ES,1986,74.44
ET,1986,11.72
FI,1986,60.12
FJ,1986,39.12
FM,1986,26.04
FO,1986,30.76
FR,1986,73.78
GA,1986,63.74
GB,1986,88.62
GD,1986,32.52
GE,1986,54.14
GH,1986,33.6
GL,1986,78.34
GM,1986,34.06
GN,1986,26.88
GQ,1986,30.86
GR,1986,58.48
GT,1986,39.58
GU,1986,92
GW,1986,23.54
GY,1986,29.9
HK,1986,94.22
HN,1986,38.22
HR,1986,52.64
HT,1986,24.34
HU,1986,65.24
ID,1986,27
IE,1986,56.42
IL,1986,89.92
IM,1986,51.78
IN,1986,24.54
IQ,1986,68.98
IR,1986,53.98
IS,1986,89.84
IT,1986,66.78
JM,1986,48.6
JO,1986,67.48
JP,1986,61.1
KE,1986,17.24
KG,1986,38.28
KH,1986,12.6
KI,1986,33.8
KM,1986,25.98
KN,1986,35.08
KP,1986,57.76
KR,1986,66.68
KW,1986,97.92
KY,1986,100
KZ,1986,56.06
LA,1986,14.12
LB,1986,80.14
LC,1986,28.18
LI,1986,17.46
LK,1986,17.84
LR,1986,41.3
LS,1986,12.24
LT,1986,65.52
LU,1986,80.74
LV,1986,68.74
LY,1986,75.54
MA,1986,45.52
MC,1986,100
MD,1986,44.72
ME,1986,43.44
MG,1986,21.44
MH,1986,62.54
MK,1986,56.12
ML,1986,21.46
MM,1986,24.34
MN,1986,55.4
MO,1986,99.48
MP,1986,88.66
MR,1986,35.94
MT,1986,89.92
MU,1986,42.62
MV,1986,25.56
MW,1986,10.48
MX,1986,69.48
MY,1986,46.68
MZ,1986,17.58
NA,1986,26.66
NC,1986,58.96
NE,1986,14.68
NG,1986,32.5
NI,1986,51.34
NL,1986,67.1
NO,1986,71.44
NP,1986,7.7
NZ,1986,83.9
OM,1986,58.9
PA,1986,52.46
PE,1986,67.3
PF,1986,57.02
PG,1986,14.2
PH,1986,44.16
PK,1986,29.56
PL,1986,60.18
PR,1986,69.8
PT,1986,45.82
PW,1986,67.84
PY,1986,45.74
QA,1986,90.52
RO,1986,50.32
RS,1986,-1
RU,1986,72.28
RW,1986,5.16
SA,1986,73.4
SB,1986,12.66
SC,1986,49.3
SD,1986,23.24
SE,1986,83.1
SG,1986,100
SI,1986,49.76
SK,1986,54.66
SL,1986,31.86
SM,1986,88.72
SN,1986,37.8
SO,1986,28.42
SR,1986,64.7
ST,1986,39.12
SV,1986,47.12
SY,1986,48.1
SZ,1986,22.02
TD,1986,20
TG,1986,27.78
TH,1986,28.36
TJ,1986,32.9
TL,1986,19.04
TM,1986,45.82
TN,1986,54.62
TO,1986,22.38
TR,1986,53.76
TT,1986,9.38
TZ,1986,17.22
UA,1986,65.12
UG,1986,9.58
US,1986,74.66
UY,1986,87.56
UZ,1986,40.58
VC,1986,35
VE,1986,82.38
VI,1986,84.98
VN,1986,19.74
VU,1986,17.1
WS,1986,21.2
YE,1986,18.9
ZA,1986,49.92
ZM,1986,39.64
ZW,1986,26.12
AD,1987,95
AE,1987,79.52
AF,1987,17.52
AG,1987,35.16
AL,1987,35.62
AM,1987,67.26
AN,1987,84.34
AO,1987,33.02
AR,1987,85.8
AS,1987,79.04
AT,1987,65.68
AU,1987,85.46
AW,1987,50.36
AZ,1987,53.58
BA,1987,38.24
BB,1987,34.68
BD,1987,18.42
BE,1987,96.1
BF,1987,12.9
BG,1987,65.32
BH,1987,87.56
BI,1987,5.64
BJ,1987,32.28
BM,1987,100
BN,1987,63.7
BO,1987,52.54
BR,1987,72.7
BS,1987,77.94
BT,1987,14.3
BW,1987,32.78
BY,1987,63.48
BZ,1987,48.04
CA,1987,76.48
CD,1987,27.92
CF,1987,36.02
CG,1987,53.04
CH,1987,68.4
CI,1987,38.86
CL,1987,82.88
CM,1987,38
CN,1987,24.76
CO,1987,66.68
CR,1987,47.64
CU,1987,71.9
CV,1987,36.54
CY,1987,65.54
CZ,1987,75.32
DE,1987,72.86
