GE,17.2560644,17.3711977,17.4900622,17.618261,17.7643288,17.931999,18.1253885,18.3420143,18.5780327,18.8249433,19.0599196,19.27578,19.4974072,19.7257427,19.9664657,20.2215731,20.4934273,20.7779344,21.0700431,21.3129637,21.4902228,21.6583815,21.8232073,21.9813852,22.1299644,22.2688586,22.3910841,22.5070544,22.6602493,22.6299194,22.4145279,22.3463495,22.4080131,22.5597224,22.7367472,22.8879593,22.9939646,23.0649542,23.1075351,23.1409791,23.1792613,23.2214147,23.4004908,23.7586395,24.1209084,24.4882847,24.8894773,25.3241444,25.7574917,26.1707946
DE,8.4371618,8.4188063,8.3624407,8.3114228,8.2833458,8.2261241,8.1832152,8.184741,8.1811514,8.1418107,8.0963059,7.9922221,7.9192962,7.8583971,7.8195799,7.8129653,7.8126716,7.7916242,7.7639115,7.7260768,7.6709666,7.6360695,7.6191256,7.6077059,7.6036521,7.6110775,7.6441553,7.8988887,7.7946215,7.8791078,7.9043206,7.9103619,7.9100342,7.913755,7.8858543,7.8621359,7.8156876,7.7548489,7.6932965,7.6587974,7.6594551,7.6862607,7.6962064,7.7090634,7.7210634,7.7423966,7.8014152,7.8698013,7.9308846,7.9984427
GH,9.0389177,9.1850275,9.3370765,9.5019642,9.6897486,9.9042181,10.1525396,10.430452,10.724527,11.0122099,11.2134979,11.2475869,11.2565162,11.2598608,11.2857826,11.3491871,11.4577281,11.5982861,11.7454427,11.8619866,11.9243599,11.9242285,11.878101,11.8094449,11.7874772,11.8792388,12.003169,12.1514255,12.316226,12.4829724,12.6455845,12.802167,12.9583795,13.1174071,13.2887277,13.4765698,13.6832132,13.9047127,14.1414752,14.3896964,14.6482171,14.913371,15.1829499,15.4543759,15.7250506,15.9920426,16.2518111,16.5007766,16.7358495,16.9561344
GR,21.7807854,22.2590021,22.837938,23.4825,24.1523267,24.8103392,25.4169492,25.926285,26.6836174,27.4389946,28.2558626,28.9152191,29.2325571,29.6127898,30.0227181,30.2637891,30.3937166,30.4558384,30.5938918,30.7472874,30.9806388,31.127711,30.9802758,30.8472631,30.7407437,30.6691363,30.622772,30.5553545,30.491611,30.3769871,30.2100876,29.9824172,29.7735101,29.6086471,29.4724344,29.3553884,29.2570455,29.1790944,29.1295247,29.107599,29.1223632,29.1425897,29.1451507,29.1440779,29.1262233,29.0853386,29.0282784,28.964555,28.8970796,28.8236067
GT,11.5023523,11.7772853,12.0590679,12.3472604,12.5696212,12.5034644,12.4388951,12.3753882,12.3121586,12.2466587,12.1794464,12.1096059,12.0389382,11.9305136,11.7222903,11.5264175,11.3435083,11.1709342,11.005365,10.8422222,10.6789711,10.5071296,10.3170584,10.1306792,9.9508965,9.7789572,9.6151189,9.4578908,9.3056362,9.1560149,9.0079921,8.8608928,8.7152201,8.5715165,8.4466649,8.3846717,8.3249317,8.2661039,8.2070646,8.1456318,8.0808291,8.0119717,7.9405105,7.8675588,7.7995656,7.7419849,7.6985378,7.6709879,7.6594271,7.6628578
GN,3.5917363,3.9880245,4.4283023,4.9149992,5.4513824,6.0382095,6.6792475,7.3805465,8.1631194,9.0530278,10.084882,10.9811731,11.746291,12.3398557,12.7799952,13.2268669,13.6801754,14.1370016,14.1975002,14.1924512,14.2119074,14.2573905,14.3186838,14.3942618,14.4749548,14.5372021,14.5888284,14.6315195,14.6504924,14.625721,14.5526459,14.4283725,14.2723097,14.119542,14.0129602,13.9749234,14.0086434,14.0993022,14.2328474,14.3869768,14.5448458,14.7026028,14.8606446,15.0143648,15.1611127,15.301784,15.4398574,15.5788313,15.7198144,15.8651484
HT,6.3962179,6.6705618,6.956406,7.2539853,7.5647612,7.8876871,8.2249151,8.5766961,8.9465843,9.3359521,9.7499299,10.1898521,10.4597665,10.6974054,10.9372547,11.1746817,11.4095674,11.6405682,11.8683793,12.091366,12.309963,12.5214539,12.7292,13.0562886,13.4190161,13.7961041,14.1924524,14.6071225,15.0411373,15.4905066,15.9578897,16.4434297,16.9497367,17.3395331,17.7423411,18.1570275,18.5844982,18.7054392,18.8331454,18.9701409,19.5824777,20.2235019,20.897688,21.6029302,22.3239664,23.0672484,23.8392928,24.6406153,25.4753806,26.341706
HN,6.3984347,6.5524557,6.6991854,6.8508815,7.0149697,7.1944281,7.3925079,7.6067874,7.8338576,8.0659562,8.3002992,8.5354624,8.7730023,9.0100058,9.225404,9.3913558,9.5544133,9.7133451,9.8724653,10.0341397,10.2014015,10.373304,10.5519308,10.7364652,10.9270709,11.1214989,11.3226892,11.5312491,11.7171497,11.74957,11.7889424,11.8345381,11.8874631,11.9485644,12.0222775,12.1097595,12.2119953,12.3260581,12.4511833,12.5836068,12.7214834,12.8626011,12.9159758,12.9640814,13.0165711,13.0745887,13.1396367,13.214747,13.3000282,13.3950612
HK,85.2000116,0,0,0,0,88.6794797,0,0,0,0,87.3432685,0,0,0,0,88.3722207,0,0,0,0,91.033912,0,0,0,0,92.9201092,0,0,0,0,99.5167324,0,0,0,0,100.4944527,0,0,0,0,99.5790548,0,0,0,0,103.3418218,0,100,0,0
HU,18.1402207,18.1899691,18.2621447,18.342087,18.4154287,18.4961686,18.5721355,18.6358275,18.698373,18.7628652,18.825133,18.886493,18.9465172,18.9829053,19.0325279,19.0353969,19.0462461,19.07347,19.122749,19.192092,19.2127836,19.1858553,19.1762039,19.1850792,19.2106239,19.243515,19.2849147,19.3324248,19.3730243,19.4148906,19.3291914,19.1091542,18.8976426,18.703074,18.5144472,18.3281481,18.1493435,17.9781888,17.8139242,17.6600899,17.5032032,17.2672086,17.025059,16.9046864,16.8330704,16.8350608,16.8776542,16.9202588,16.9664087,17.0091761
