id,Year,cases
FI,1970,21.896325
FR,1970,23.130807
GE,1970,40.126146
DE,1970,5.706110
GH,1970,24.884121
GR,1970,53.820691
GT,1970,34.308300
GN,1970,63.030513
HT,1970,49.242070
HN,1970,28.720758
HK,1970,99.593237
HU,1970,31.323017
IN,1970,3.256536
ID,1970,19.583409
IR,1970,28.087218
IQ,1970,36.067885
IE,1970,50.557847
IL,1970,41.099505
IT,1970,9.058221
JP,1970,41.968756
JO,1970,45.926843
KZ,1970,11.245702
KE,1970,45.808966
KP,1970,12.779395
KR,1970,40.881302
KW,1970,86.651987
KG,1970,38.912131
LA,1970,60.898048
LB,1970,63.493910
LR,1970,44.139410
LY,1970,40.206031
MG,1970,39.286473
MW,1970,12.456721
MY,1970,12.410671
ML,1970,25.680896
MX,1970,29.373679
MN,1970,52.554806
MA,1970,28.493691
MZ,1970,67.763207
MM,1970,32.322884
NP,1970,30.952344
NL,1970,11.527753
NZ,1970,27.760142
NI,1970,32.470198
NE,1970,33.500899
NG,1970,11.027579
NO,1970,25.364713
PK,1970,20.749247
PA,1970,63.474833
PY,1970,59.909431
PE,1970,39.351816
PH,1970,29.288502
PL,1970,7.671713
PT,1970,51.766872
PR,1970,57.762556
RO,1970,17.104680
RU,1970,8.719312
RW,1970,49.149751
SA,1970,14.567034
SN,1970,48.811034
RS,1970,-1.000000
SL,1970,33.036480
SG,1970,99.980771
SO,1970,33.338702
ZA,1970,13.681073
ES,1970,15.792764
SD,1970,26.493664
SE,1970,15.882563
CH,1970,19.753379
SY,1970,26.140679
TZ,1970,33.208093
TH,1970,40.015049
TG,1970,42.197232
TN,1970,22.640696
TR,1970,20.042271
UG,1970,53.713072
UA,1970,6.381919
AE,1970,46.080547
GB,1970,17.507594
US,1970,10.728443
UY,1970,58.868125
UZ,1970,31.923323
VE,1970,26.726918
VN,1970,25.867972
YE,1970,13.006751
ZM,1970,22.063685
ZW,1970,45.998863
AF,1971,35.605618
DZ,1971,23.554844
AO,1971,50.333798
AR,1971,42.604468
AM,1971,51.315286
AU,1971,24.660854
AT,1971,33.227504
AZ,1971,49.004342
BD,1971,26.667286
BY,1971,23.395621
BE,1971,17.345899
BJ,1971,35.268964
BO,1971,35.785711
BR,1971,14.282614
BG,1971,19.879953
BF,1971,36.293991
KH,1971,111.331808
CM,1971,21.064073
CA,1971,16.059925
TD,1971,35.663604
CL,1971,37.031534
CN,1971,4.067037
CO,1971,20.807330
CD,1971,18.139343
CG,1971,46.450530
CR,1971,51.088418
CI,1971,38.689234
CU,1971,33.163685
CZ,1971,16.902195
DK,1971,33.908317
DO,1971,37.208710
EC,1971,30.537855
EG,1971,37.226137
SV,1971,34.224199
ET,1971,29.267129
FI,1971,21.615817
FR,1971,22.915720
GE,1971,40.241712
DE,1971,5.627458
GH,1971,24.822012
GR,1971,54.495324
GT,1971,33.882501
GN,1971,65.755528
HT,1971,51.153876
HN,1971,28.894592
HK,1971,99.024686
HU,1971,31.207027
IN,1971,3.275514
ID,1971,19.300418
IR,1971,28.052050
IQ,1971,35.912772
IE,1971,50.336621
IL,1971,40.845932
IT,1971,9.197900
JP,1971,41.985804
JO,1971,46.018458
KZ,1971,11.293409
KE,1971,44.188362
KP,1971,13.113532
KR,1971,40.965716
KW,1971,83.878550
KG,1971,38.737492
LA,1971,60.046128
LB,1971,65.453696
LR,1971,44.171455
LY,1971,40.687478
MG,1971,38.629791
MW,1971,13.305988
MY,1971,12.651597
ML,1971,27.119478
MX,1971,29.224740
MN,1971,52.120837
MA,1971,28.503100
MZ,1971,63.553489
MM,1971,31.869323
NP,1971,29.750797
NL,1971,11.481866
NZ,1971,28.209813
NI,1971,33.079188
NE,1971,33.437073
NG,1971,10.985738
NO,1971,25.063910
PK,1971,20.927575
PA,1971,63.221071
PY,1971,59.981366
PE,1971,39.789890
PH,1971,30.074567
PL,1971,7.653249
PT,1971,54.963275
PR,1971,57.734794
RO,1971,17.391280
RU,1971,8.669795
RW,1971,-1.000000
SA,1971,15.109009
SN,1971,48.445880
RS,1971,-1.000000
SL,1971,33.675971
SG,1971,100.015996
SO,1971,36.420276
ZA,1971,13.536044
ES,1971,15.879347
SD,1971,26.670154
SE,1971,15.685754
CH,1971,19.795090
SY,1971,26.090510
TZ,1971,32.697741
TH,1971,39.539578
TG,1971,42.603319
TN,1971,22.267481
TR,1971,20.286902
UG,1971,53.328636
UA,1971,6.442819
AE,1971,44.879345
GB,1971,17.044515
US,1971,10.549786
UY,1971,58.893132
UZ,1971,31.389263
VE,1971,26.699083
VN,1971,26.084131
YE,1971,13.033743
ZM,1971,22.125413
ZW,1971,46.137302
AF,1972,35.615133
DZ,1972,23.512953
AO,1972,50.417400
AR,1972,42.337246
AM,1972,51.086241
AU,1972,24.683599
AT,1972,32.821027
AZ,1972,48.786618
BD,1972,27.296412
BY,1972,23.399185
BE,1972,17.348364
BJ,1972,35.156800
BO,1972,35.774141
BR,1972,14.303442
BG,1972,19.774530
BF,1972,36.873558
KH,1972,158.046436
CM,1972,20.772409
CA,1972,16.015372
TD,1972,35.074077
CL,1972,37.330539
CN,1972,3.912825
CO,1972,21.263980
CD,1972,18.914745
CG,1972,47.161801
CR,1972,51.532145
CI,1972,40.291958
CU,1972,32.407841
CZ,1972,16.702931
DK,1972,32.347019
DO,1972,37.310060
EC,1972,30.455094
EG,1972,37.277126
SV,1972,34.092672
ET,1972,29.233929
FI,1972,21.481026
FR,1972,22.718086
GE,1972,40.367303
DE,1972,5.570821
GH,1972,24.705855
GR,1972,54.518010
GT,1972,33.460084
GN,1972,67.507419
HT,1972,52.194444
HN,1972,29.068928
HK,1972,99.110207
HU,1972,31.090445
IN,1972,3.302169
ID,1972,19.170621
IR,1972,28.064791
IQ,1972,35.782579
IE,1972,50.018142
IL,1972,40.848067
IT,1972,9.212479
JP,1972,41.959070
JO,1972,46.369541
KZ,1972,11.346098
KE,1972,42.704946
KP,1972,13.472256
KR,1972,40.687053
KW,1972,81.839721
KG,1972,38.620635
LA,1972,59.208568
LB,1972,68.858014
LR,1972,44.294546
LY,1972,41.275102
MG,1972,38.211679
MW,1972,14.234825
MY,1972,12.946339
ML,1972,28.659275
MX,1972,29.086636
MN,1972,51.696758
MA,1972,28.230273
MZ,1972,59.175374
MM,1972,31.414353
NP,1972,29.279843
NL,1972,11.457102
NZ,1972,28.367446
NI,1972,32.943221
NE,1972,33.488028
NG,1972,11.145743
NO,1972,24.653895
PK,1972,21.104166
PA,1972,63.005782
PY,1972,60.094358
PE,1972,40.196324
PH,1972,30.901212
PL,1972,7.665767
PT,1972,56.175209
PR,1972,57.514751
RO,1972,17.708824
RU,1972,8.622389
RW,1972,-1.000000
SA,1972,15.662357
SN,1972,48.118736
RS,1972,-1.000000
SL,1972,34.349751
SG,1972,100.046608
SO,1972,40.023031
ZA,1972,13.394857
ES,1972,15.873152
SD,1972,26.844782
SE,1972,15.503381
CH,1972,19.569903
SY,1972,26.034336
TZ,1972,32.367185
TH,1972,39.128071
TG,1972,43.225719
TN,1972,21.892972
TR,1972,20.445130
UG,1972,53.010710
UA,1972,6.506640
AE,1972,43.339160
GB,1972,16.803619
US,1972,10.394175
UY,1972,59.030319
UZ,1972,30.863750
VE,1972,26.237878
VN,1972,26.295465
YE,1972,13.067303
ZM,1972,22.195350
ZW,1972,46.293142
AF,1973,36.281796
DZ,1973,23.463808
AO,1973,50.574530
AR,1973,42.057153
AM,1973,50.898050
AU,1973,24.781534
AT,1973,32.451513
AZ,1973,48.614390
BD,1973,28.002823
BY,1973,23.433463
BE,1973,17.363314
BJ,1973,35.125785
BO,1973,35.757485
BR,1973,14.332099
BG,1973,19.665139
BF,1973,37.459769
KH,1973,235.069229
CM,1973,20.545167
CA,1973,15.954604
TD,1973,35.138113
CL,1973,37.655351
CN,1973,3.771161
CO,1973,21.746161
CD,1973,19.722848
CG,1973,47.881784
CR,1973,51.938032
CI,1973,41.947841
CU,1973,31.698888
CZ,1973,16.482081
DK,1973,30.856639
DO,1973,37.456628
EC,1973,30.380520
EG,1973,37.336682
SV,1973,33.992615
ET,1973,29.236304
FI,1973,21.355864
FR,1973,22.538375
GE,1973,40.504605
DE,1973,5.522696
GH,1973,24.579108
GR,1973,54.656312
GT,1973,32.939021
GN,1973,68.175998
HT,1973,53.062527
HN,1973,29.234282
HK,1973,98.541910
HU,1973,30.936938
IN,1973,3.329727
ID,1973,19.094323
IR,1973,28.096912
IQ,1973,35.672176
IE,1973,49.665003
IL,1973,40.280746
IT,1973,9.162858
JP,1973,42.177533
JO,1973,46.873362
KZ,1973,11.405477
KE,1973,41.334827
KP,1973,13.862439
KR,1973,40.467444
KW,1973,80.133556
KG,1973,38.547001
LA,1973,58.950398
LB,1973,72.542498
LR,1973,44.459567
LY,1973,41.948153
MG,1973,37.815362
MW,1973,15.242101
MY,1973,13.257666
ML,1973,30.298815
MX,1973,28.962280
MN,1973,51.280586
MA,1973,27.964846
MZ,1973,55.449383
MM,1973,30.963641
NP,1973,28.844713
NL,1973,11.453825
NZ,1973,28.474288
NI,1973,32.804924
NE,1973,33.626053
NG,1973,11.303333
NO,1973,24.265999
PK,1973,21.196437
PA,1973,62.818626
PY,1973,60.013311
PE,1973,39.991302
PH,1973,31.760341
PL,1973,7.672072
PT,1973,57.315273
PR,1973,57.196705
RO,1973,18.058663
RU,1973,8.576518
RW,1973,-1.000000
SA,1973,16.215153
SN,1973,47.833390
RS,1973,-1.000000
SL,1973,35.043077
SG,1973,99.966256
SO,1973,42.005844
ZA,1973,13.258248
ES,1973,15.821464
SD,1973,26.952629
SE,1973,15.340680
CH,1973,19.394299
SY,1973,25.974498
TZ,1973,32.182879
TH,1973,38.770311
TG,1973,44.007100
TN,1973,21.503679
TR,1973,20.608358
UG,1973,52.723868
UA,1973,6.573821
AE,1973,41.803962
GB,1973,16.582111
US,1973,10.252860
UY,1973,59.220283
UZ,1973,30.359234
VE,1973,25.563889
VN,1973,26.501561
YE,1973,13.090619
ZM,1973,22.273059
ZW,1973,46.065064
AF,1974,37.077139
DZ,1974,23.407002
AO,1974,50.798833
AR,1974,41.776729
AM,1974,50.768975
AU,1974,24.632460
AT,1974,32.222695
AZ,1974,48.487976
BD,1974,28.549770
BY,1974,23.508215
BE,1974,17.376818
BJ,1974,35.173307
BO,1974,35.745543
BR,1974,14.368721
BG,1974,19.535219
BF,1974,38.058495
KH,1974,376.365429
CM,1974,20.374848
CA,1974,15.878663
TD,1974,35.350097
CL,1974,38.016713
CN,1974,3.642467
CO,1974,21.813833
CD,1974,20.564647
CG,1974,48.523125
CR,1974,51.935351
CI,1974,43.680972
CU,1974,31.057024
CZ,1974,16.236670
DK,1974,29.476393
DO,1974,37.658003
EC,1974,30.325284
EG,1974,37.395965
SV,1974,33.934066
ET,1974,29.340657
FI,1974,21.255419
FR,1974,22.394202
GE,1974,40.664900
DE,1974,5.490115
GH,1974,24.503261
GR,1974,54.846032
GT,1974,32.151098
GN,1974,67.978698
HT,1974,53.931236
HN,1974,29.324234
HK,1974,98.822832
HU,1974,30.806941
IN,1974,3.358241
ID,1974,19.034225
IR,1974,28.134602
IQ,1974,35.583764
IE,1974,49.299023
IL,1974,40.152085
IT,1974,9.115787
JP,1974,41.949860
JO,1974,47.402325
KZ,1974,11.478171
KE,1974,40.074481
KP,1974,14.300352
KR,1974,40.307542
KW,1974,78.344481
KG,1974,38.506609
LA,1974,59.612511
LB,1974,76.783923
LR,1974,44.842157
LY,1974,39.733945
MG,1974,37.447353
MW,1974,16.346613
MY,1974,13.591446
ML,1974,32.062472
MX,1974,28.866087
MN,1974,50.887391
MA,1974,27.717031
MZ,1974,52.207643
MM,1974,30.529412
NP,1974,28.447593
NL,1974,11.455168
NZ,1974,28.460248
NI,1974,32.669216
NE,1974,33.848389
NG,1974,11.452983
NO,1974,23.911037
PK,1974,21.271662
PA,1974,62.663438
PY,1974,59.924945
PE,1974,39.801352
PH,1974,32.661739
PL,1974,7.672765
PT,1974,57.691731
PR,1974,56.940919
RO,1974,18.388678
RU,1974,8.532614
RW,1974,-1.000000
SA,1974,16.770704
SN,1974,47.614875
RS,1974,-1.000000
SL,1974,35.759326
SG,1974,99.962735
SO,1974,43.160727
ZA,1974,13.127558
ES,1974,15.785022
SD,1974,26.875387
SE,1974,15.163166
CH,1974,19.322621
SY,1974,25.914115
TZ,1974,32.145600
TH,1974,38.469803
TG,1974,44.886775
TN,1974,21.094193
TR,1974,20.791713
UG,1974,52.440709
UA,1974,6.646988
AE,1974,40.530454
GB,1974,16.399734
US,1974,10.117543
UY,1974,59.383648
UZ,1974,29.898299
VE,1974,24.903223
VN,1974,26.711024
YE,1974,13.088494
ZM,1974,22.371375
ZW,1974,44.667749
AF,1975,38.035376
DZ,1975,23.339744
AO,1975,51.067999
AR,1975,41.502463
AM,1975,50.703256
AU,1975,24.804721
AT,1975,32.076007
AZ,1975,48.401066
BD,1975,28.670750
BY,1975,23.628595
BE,1975,17.395864
BJ,1975,35.284853
BO,1975,35.740841
BR,1975,14.410691
BG,1975,19.449461
BF,1975,38.667357
KH,1975,32.020165
CM,1975,20.249567
CA,1975,15.787481
TD,1975,35.716326
CL,1975,38.415262
CN,1975,3.528720
CO,1975,21.684030
CD,1975,21.435930
CG,1975,49.024195
CR,1975,51.888406
CI,1975,45.314964
CU,1975,30.491982
CZ,1975,16.009565
DK,1975,28.203964
DO,1975,37.911130
EC,1975,30.390548
EG,1975,37.443509
SV,1975,33.919089
ET,1975,29.578605
FI,1975,21.195385
FR,1975,22.275859
GE,1975,40.851663
DE,1975,5.480136
GH,1975,24.509635
GR,1975,54.726563
GT,1975,31.407132
GN,1975,67.830087
HT,1975,54.777851
HN,1975,29.256560
HK,1975,98.519756
HU,1975,30.603532
IN,1975,3.387215
ID,1975,18.989370
IR,1975,28.158208
IQ,1975,35.512711
IE,1975,48.920471
IL,1975,40.303038
IT,1975,9.074396
JP,1975,41.858964
JO,1975,47.871731
KZ,1975,11.566908
KE,1975,38.910453
KP,1975,14.793938
KR,1975,40.198212
KW,1975,76.427424
KG,1975,38.487547
LA,1975,60.595819
LB,1975,81.784181
LR,1975,45.507365
LY,1975,37.461127
MG,1975,37.115487
MW,1975,17.557598
MY,1975,13.947512
ML,1975,33.958369
MX,1975,28.802176
MN,1975,50.518609
MA,1975,27.477692
MZ,1975,49.333320
MM,1975,30.116785
NP,1975,28.083869
NL,1975,11.328829
NZ,1975,28.507189
NI,1975,32.536006
NE,1975,34.141500
NG,1975,11.589018
NO,1975,23.575495
PK,1975,21.353493
PA,1975,62.535481
PY,1975,59.814051
PE,1975,39.625900
PH,1975,33.405091
PL,1975,7.674558
PT,1975,56.694845
PR,1975,56.832402
RO,1975,18.715817
RU,1975,8.490443
RW,1975,50.785265
SA,1975,16.803377
SN,1975,47.467086
RS,1975,-1.000000
SL,1975,36.130486
SG,1975,99.982457
SO,1975,42.392548
ZA,1975,13.002288
ES,1975,15.738081
SD,1975,26.808814
SE,1975,14.973454
CH,1975,19.401573
SY,1975,25.850449
TZ,1975,32.241041
TH,1975,38.220777
TG,1975,45.804488
TN,1975,20.635075
TR,1975,21.001049
UG,1975,52.136503
UA,1975,6.727130
AE,1975,39.629243
GB,1975,16.229059
US,1975,9.976793
UY,1975,59.470353
UZ,1975,29.489382
VE,1975,24.257735
VN,1975,26.926555
YE,1975,13.386845
ZM,1975,22.492714
ZW,1975,43.370254
AF,1976,38.858474
DZ,1976,22.993805
AO,1976,50.828585
AR,1976,41.255626
AM,1976,50.909315
AU,1976,25.076604
AT,1976,31.903096
AZ,1976,48.519197
BD,1976,27.307064
BY,1976,23.845582
BE,1976,17.427392
BJ,1976,35.395744
BO,1976,35.286446
BR,1976,14.468095
BG,1976,19.433472
BF,1976,38.397657
KH,1976,26.805691
CM,1976,20.400719
CA,1976,15.784018
TD,1976,36.595336
CL,1976,38.893658
CN,1976,3.341458
CO,1976,21.561655
CD,1976,22.337074
CG,1976,49.449492
CR,1976,51.967532
CI,1976,45.940781
CU,1976,30.001165
CZ,1976,15.846415
DK,1976,27.380014
DO,1976,38.202744
EC,1976,30.256668
EG,1976,37.634304
SV,1976,33.867022
ET,1976,29.969978
FI,1976,21.644804
FR,1976,22.220645
GE,1976,41.052539
DE,1976,5.476061
GH,1976,24.613381
GR,1976,54.488556
GT,1976,30.791282
GN,1976,67.323698
HT,1976,55.874473
HN,1976,29.254174
HK,1976,100.043088
HU,1976,30.425313
IN,1976,3.407654
ID,1976,18.846658
IR,1976,28.245096
IQ,1976,35.588166
IE,1976,48.627967
IL,1976,40.515436
IT,1976,9.050561
JP,1976,41.838283
JO,1976,48.222353
KZ,1976,11.731628
KE,1976,37.724709
KP,1976,15.477526
KR,1976,39.757449
KW,1976,74.658171
KG,1976,38.545689
LA,1976,62.166857
LB,1976,80.710592
LR,1976,46.061419
LY,1976,36.036929
MG,1976,36.920510
MW,1976,18.973406
MY,1976,14.320416
ML,1976,35.829631
MX,1976,28.798126
MN,1976,50.215483
MA,1976,27.206640
MZ,1976,45.296840
MM,1976,29.978084
NP,1976,27.203927
NL,1976,11.099881
NZ,1976,28.869519
NI,1976,32.474587
NE,1976,34.852754
NG,1976,11.683188
NO,1976,23.298133
PK,1976,21.397158
PA,1976,62.435930
PY,1976,59.442163
PE,1976,39.593807
PH,1976,33.318931
PL,1976,7.687323
PT,1976,56.259723
PR,1976,56.918973
RO,1976,18.997522
RU,1976,8.476724
RW,1976,-1.000000
SA,1976,16.808006
SN,1976,47.732389
RS,1976,-1.000000
SL,1976,36.515976
SG,1976,99.946446
SO,1976,39.893288
ZA,1976,12.883584
ES,1976,15.689294
SD,1976,27.123730
SE,1976,14.838356
CH,1976,19.566415
SY,1976,25.811385
TZ,1976,32.297503
TH,1976,37.995263
TG,1976,46.690219
TN,1976,20.093813
TR,1976,21.184979
UG,1976,51.512606
UA,1976,6.821944
AE,1976,37.793846
GB,1976,16.079669
US,1976,9.844140
UY,1976,59.379449
UZ,1976,29.237570
VE,1976,23.657257
VN,1976,27.180854
YE,1976,14.124204
ZM,1976,22.589887
ZW,1976,42.176775
AF,1977,39.738652
DZ,1977,22.427026
AO,1977,50.668679
AR,1977,41.012510
AM,1977,51.166656
AU,1977,25.209960
AT,1977,31.685442
AZ,1977,48.668269
BD,1977,26.237080
BY,1977,24.054810
BE,1977,17.467714
BJ,1977,35.556640
BO,1977,34.739519
BR,1977,14.529238
BG,1977,19.405971
BF,1977,39.258755
KH,1977,23.253208
CM,1977,20.196685
CA,1977,15.867039
TD,1977,37.583374
CL,1977,39.401607
CN,1977,3.172032
CO,1977,21.439045
CD,1977,23.265056
CG,1977,49.881557
CR,1977,51.997370
CI,1977,46.597837
CU,1977,29.572792
CZ,1977,15.685230
DK,1977,26.900351
DO,1977,38.538005
EC,1977,30.137917
EG,1977,37.722062
SV,1977,33.854455
ET,1977,30.479091
FI,1977,22.112113
FR,1977,22.154938
GE,1977,41.275197
DE,1977,5.457408
GH,1977,24.784737
GR,1977,54.134089
GT,1977,30.208043
GN,1977,66.873234
HT,1977,56.949942
HN,1977,29.239449
HK,1977,101.518982
HU,1977,30.275349
IN,1977,3.428732
ID,1977,18.723501
IR,1977,27.903806
IQ,1977,35.678250
IE,1977,48.452525
IL,1977,40.723493
IT,1977,9.033414
JP,1977,41.587425
JO,1977,48.530166
KZ,1977,11.898097
KE,1977,36.627926
KP,1977,16.231310
KR,1977,39.288158
KW,1977,72.904186
KG,1977,38.605695
LA,1977,64.043602
LB,1977,80.100324
LR,1977,46.631946
LY,1977,34.697856
MG,1977,36.741113
MW,1977,20.503943
MY,1977,14.711584
ML,1977,36.722408
MX,1977,28.820770
MN,1977,49.925326
MA,1977,26.945360
MZ,1977,41.904463
MM,1977,29.853523
NP,1977,26.414342
NL,1977,10.897105
NZ,1977,29.020537
NI,1977,32.416752
NE,1977,35.604130
NG,1977,11.765016
NO,1977,23.037002
PK,1977,21.448743
PA,1977,62.359279
PY,1977,59.052827
PE,1977,39.570455
PH,1977,33.240246
PL,1977,7.702063
PT,1977,56.829644
PR,1977,57.118200
RO,1977,18.995031
RU,1977,8.463326
RW,1977,-1.000000
SA,1977,16.794071
SN,1977,47.633878
RS,1977,-1.000000
SL,1977,36.888609
SG,1977,99.694323
SO,1977,36.951999
ZA,1977,12.772641
ES,1977,15.639904
SD,1977,27.440629
SE,1977,14.703068
CH,1977,19.609693
SY,1977,25.768827
TZ,1977,32.470449
TH,1977,37.816240
TG,1977,47.615337
TN,1977,19.526295
TR,1977,21.305305
UG,1977,50.872063
UA,1977,6.923151
AE,1977,35.123927
GB,1977,15.935243
US,1977,9.707960
UY,1977,59.198493
UZ,1977,29.022047
VE,1977,23.071540
VN,1977,27.444324
YE,1977,14.861123
ZM,1977,22.707560
ZW,1977,41.060712
AF,1978,40.689463
DZ,1978,21.522322
AO,1978,50.566611
AR,1978,40.780864
AM,1978,51.475696
AU,1978,25.335420
AT,1978,31.523217
AZ,1978,48.842916
BD,1978,25.401141
BY,1978,24.254412
BE,1978,17.513695
BJ,1978,35.773595
BO,1978,34.189447
BR,1978,14.596635
BG,1978,19.460974
BF,1978,40.291637
KH,1978,20.613678
CM,1978,20.009569
CA,1978,15.978269
TD,1978,38.672926
CL,1978,39.930704
CN,1978,3.145894
CO,1978,21.321072
CD,1978,24.233407
CG,1978,50.337527
CR,1978,51.997191
CI,1978,47.318372
CU,1978,29.198585
CZ,1978,15.534154
DK,1978,26.424156
DO,1978,38.919787
EC,1978,30.040797
EG,1978,37.734239
SV,1978,33.888055
ET,1978,31.038381
FI,1978,22.586411
FR,1978,22.092037
GE,1978,41.509147
DE,1978,5.434068
GH,1978,24.968857
GR,1978,53.919443
GT,1978,29.648074
GN,1978,64.651640
HT,1978,58.007719
HN,1978,29.225771
HK,1978,102.610418
HU,1978,30.162065
IN,1978,3.451233
ID,1978,18.621639
IR,1978,27.319306
IQ,1978,35.300967
IE,1978,48.318475
IL,1978,40.988666
IT,1978,9.022553
JP,1978,41.367010
JO,1978,48.810358
KZ,1978,12.067810
KE,1978,35.615305
KP,1978,17.047026
KR,1978,38.886461
KW,1978,71.242827
KG,1978,38.671004
LA,1978,66.112001
LB,1978,79.777329
LR,1978,47.211199
LY,1978,33.407187
MG,1978,36.594716
MW,1978,21.111282
MY,1978,15.121405
ML,1978,36.728885
MX,1978,28.876603
MN,1978,49.656489
MA,1978,26.689567
MZ,1978,39.042349
MM,1978,29.740848
NP,1978,25.708943
NL,1978,10.695458
NZ,1978,29.247827
NI,1978,32.372829
NE,1978,35.541911
NG,1978,11.848431
NO,1978,22.785784
PK,1978,21.516393
PA,1978,62.317737
PY,1978,58.642888
PE,1978,39.567522
PH,1978,33.170247
PL,1978,7.723837
PT,1978,57.401429
PR,1978,57.417175
RO,1978,18.713466
RU,1978,8.450726
RW,1978,-1.000000
SA,1978,16.766333
SN,1978,47.568187
RS,1978,-1.000000
SL,1978,37.264158
SG,1978,99.586746
SO,1978,34.359764
ZA,1978,12.662503
ES,1978,15.602564
SD,1978,27.760707
SE,1978,14.579696
CH,1978,19.563289
SY,1978,25.717661
TZ,1978,32.757563
TH,1978,37.678592
TG,1978,48.526358
TN,1978,18.950585
TR,1978,21.443435
UG,1978,50.232634
UA,1978,7.030602
AE,1978,33.107635
GB,1978,15.788518
US,1978,9.568463
UY,1978,58.956578
UZ,1978,28.832326
VE,1978,22.516285
VN,1978,27.724576
YE,1978,15.610350
ZM,1978,22.849168
ZW,1978,39.983886
AF,1979,41.676399
DZ,1979,20.651947
AO,1979,50.477662
AR,1979,40.565648
AM,1979,51.435275
AU,1979,25.482456
AT,1979,31.349401
AZ,1979,48.725031
BD,1979,24.747838
BY,1979,24.314106
BE,1979,17.561649
BJ,1979,35.683061
BO,1979,33.677337
BR,1979,14.669275
BG,1979,19.516054
BF,1979,41.479382
KH,1979,18.430262
CM,1979,19.844076
CA,1979,16.091225
TD,1979,38.001761
CL,1979,40.460598
CN,1979,3.121829
CO,1979,21.210284
CD,1979,25.250614
CG,1979,50.818483
CR,1979,51.981302
CI,1979,45.867621
CU,1979,28.866724
CZ,1979,15.394045
DK,1979,25.972245
DO,1979,39.337736
EC,1979,29.964476
EG,1979,37.718939
SV,1979,33.969012
ET,1979,31.541249
FI,1979,23.081362
FR,1979,22.030163
GE,1979,41.643149
DE,1979,5.403631
GH,1979,25.086749
GR,1979,53.735210
GT,1979,29.098825
GN,1979,62.302244
HT,1979,59.039873
HN,1979,29.219976
HK,1979,99.791682
HU,1979,30.081649
IN,1979,3.475133
ID,1979,18.538150
IR,1979,26.728355
IQ,1979,34.709974
IE,1979,48.022779
IL,1979,41.067281
IT,1979,9.017821
JP,1979,41.177253
JO,1979,49.074348
KZ,1979,12.137478
KE,1979,34.672960
KP,1979,17.901423
KR,1979,38.530592
KW,1979,69.732641
KG,1979,38.593431
LA,1979,68.163966
LB,1979,79.495521
LR,1979,47.769226
LY,1979,32.122741
MG,1979,36.491304
MW,1979,21.482767
MY,1979,15.543110
ML,1979,36.756919
MX,1979,28.965985
MN,1979,49.276354
MA,1979,26.429264
MZ,1979,36.629627
MM,1979,29.632640
NP,1979,25.076800
NL,1979,10.490691
NZ,1979,29.600237
NI,1979,32.348084
NE,1979,34.984020
NG,1979,11.946258
NO,1979,22.549704
PK,1979,21.603425
PA,1979,62.314956
PY,1979,58.198444
PE,1979,39.589737
PH,1979,33.103083
PL,1979,7.684214
PT,1979,57.990989
PR,1979,57.774247
RO,1979,18.444922
RU,1979,8.425627
RW,1979,-1.000000
SA,1979,16.721912
SN,1979,47.511199
RS,1979,-1.000000
SL,1979,37.651777
SG,1979,99.640310
SO,1979,32.651419
ZA,1979,12.542153
ES,1979,15.602484
SD,1979,28.074841
SE,1979,14.467956
CH,1979,19.504761
SY,1979,25.645439
TZ,1979,31.783472
TH,1979,37.566279
TG,1979,49.339664
TN,1979,18.388723
TR,1979,21.591768
UG,1979,49.606857
UA,1979,7.102636
AE,1979,31.770147
GB,1979,15.632246
US,1979,9.426822
UY,1979,58.695760
UZ,1979,28.480524
VE,1979,22.005718
VN,1979,28.023844
YE,1979,16.381366
ZM,1979,23.009205
ZW,1979,38.897655
AF,1980,41.346836
DZ,1980,19.815070
AO,1980,50.388285
AR,1980,40.370876
AM,1980,50.969323
AU,1980,25.595499
AT,1980,31.151524
AZ,1980,48.355565
BD,1980,24.245449
BY,1980,24.195606
BE,1980,17.604570
BJ,1980,34.686613
BO,1980,33.205653
BR,1980,14.748492
BG,1980,19.523079
BF,1980,42.816896
KH,1980,39.233507
CM,1980,19.704797
CA,1980,16.157533
TD,1980,37.351931
CL,1980,40.979532
CN,1980,3.102177
CO,1980,21.109823
CD,1980,26.326333
CG,1980,51.333446
CR,1980,51.964846
CI,1980,44.532448
CU,1980,28.567209
CZ,1980,15.316895
DK,1980,25.563095
DO,1980,39.789914
EC,1980,29.911621
EG,1980,37.674250
SV,1980,34.099362
ET,1980,31.914004
FI,1980,23.574047
FR,1980,21.951031
GE,1980,41.647719
DE,1980,5.361116
GH,1980,25.089924
GR,1980,53.692615
GT,1980,28.553399
GN,1980,60.219946
HT,1980,60.048600
HN,1980,29.230377
HK,1980,99.490614
HU,1980,29.926454
IN,1980,3.500883
ID,1980,18.472989
IR,1980,26.121307
IQ,1980,34.161106
IE,1980,48.038791
IL,1980,41.217635
IT,1980,9.020822
JP,1980,41.016756
JO,1980,48.659886
KZ,1980,12.068862
KE,1980,33.750214
KP,1980,18.778319
KR,1980,38.201889
KW,1980,68.369237
KG,1980,38.399104
LA,1980,70.046831
LB,1980,79.083152
LR,1980,48.311386
LY,1980,30.835991
MG,1980,36.439143
MW,1980,21.927144
MY,1980,15.926371
ML,1980,36.802593
MX,1980,29.040903
MN,1980,48.780375
MA,1980,26.161886
MZ,1980,34.603835
