DO,36.3161378,36.2662848,36.2292862,36.2355528,36.2916028,36.390183,36.4603727,36.583458,36.7626082,36.9881052,37.1608562,37.2087097,37.3100599,37.4566281,37.6580029,37.9111302,38.2027442,38.5380052,38.9197867,39.3377356,39.7899137,40.7317194,40.816703,40.1979914,39.6048268,39.0353677,38.6770406,38.3359738,38.0118357,37.7004098,37.4037392,36.9466351,36.5099998,36.094851,35.7152334,35.3674721,34.8116039,34.292028,33.805525,33.3445254,32.9050533,32.5036902,32.1213582,31.7566053,31.4165688,31.1058491,30.8890241,30.6980609,30.5297823,30.3800202
EC,30.3126837,30.676367,31.0440489,31.1367121,31.0468677,30.9587517,30.8785867,30.8049877,30.7409042,30.6823034,30.635294,30.5378546,30.4550937,30.3805198,30.3252836,30.3905478,30.2566684,30.1379171,30.0407972,29.9644759,29.911621,29.9271874,29.9652893,29.7481982,29.3647044,29.0044903,28.7047791,28.4299184,28.1806164,27.9528036,27.7501553,27.6507172,27.5472346,27.4683187,27.4241841,27.4179881,27.4701212,27.5553838,27.673241,27.8175281,27.9852028,28.0974568,28.2312498,28.3833407,28.5525651,28.7245972,28.8870505,29.0266097,29.1290993,29.1843911
EG,34.931044,35.2005154,35.5863462,35.9930305,36.4235315,36.8710293,37.5052825,37.3945413,37.3034945,37.235559,37.1987249,37.2261372,37.2771263,37.3366821,37.3959647,37.4435093,37.6343035,37.7220622,37.7342388,37.7189388,37.6742495,37.6679543,37.6402388,37.5923993,37.528973,37.4513971,37.4305985,37.1451242,36.7238252,36.3526046,36.0485304,35.8632514,35.7364174,35.6489829,35.5806369,35.5149294,35.3667614,35.0877532,34.729222,34.3733949,34.0201171,33.6356075,33.2533467,32.8753547,32.5051093,32.1438581,31.7634476,31.3939851,31.0433742,30.7193519
SV,29.2929909,29.6938963,30.0738304,30.4448534,30.8301838,31.2393045,31.701405,32.1983566,32.7315331,33.2910398,33.8823565,34.2241987,34.0926722,33.9926145,33.9340659,33.9190893,33.8670222,33.8544554,33.8880549,33.9690121,34.099362,34.2893646,34.5236263,34.7925103,35.0871745,35.3944542,35.7057037,36.0338211,36.3668919,36.6829535,36.9775711,36.9153256,36.8431715,36.5277045,36.189724,35.9332657,35.8153445,35.7675502,35.7832646,35.8460905,35.9449767,36.4435962,36.9761215,37.5326316,38.1032636,38.6752159,39.234101,39.7900097,40.3196816,40.8027162
ET,35.9734689,34.8404833,33.7636604,32.741029,31.7750301,30.8612981,30.1602316,29.4967801,29.4331162,29.3645731,29.2923666,29.2671295,29.2339292,29.2363043,29.3406566,29.5786045,29.9699777,30.4790915,31.0383811,31.5412487,31.9140038,32.0055094,31.9758604,31.8639626,31.6867342,31.2741799,30.8887002,30.5182528,30.1587511,29.7959718,29.4314722,28.9741613,28.5317761,28.1146666,27.7439472,27.0715289,26.4431714,25.8656383,25.330634,24.8253272,24.3420106,23.8136243,23.3094987,22.8253677,22.3585918,21.9051354,21.3872391,20.8886187,20.417419,19.9819681
FI,26.5543271,26.0072493,25.3942929,24.8063529,24.2844694,23.8484705,23.3648346,22.8699058,22.4228946,22.1143231,21.8963251,21.6158173,21.4810264,21.3558639,21.2554191,21.1953848,21.6448042,22.1121131,22.5864106,23.0813618,23.5740474,23.9145764,24.0946446,24.266845,24.4566074,24.6778327,25.122657,25.9273403,26.7440535,27.6234946,28.4599484,29.0621114,29.2828837,29.5284975,29.7832138,30.0642921,30.4317081,30.857536,31.3004233,31.754307,32.2262601,32.4072976,32.4652833,32.5254336,32.5696986,32.5966506,32.6046424,32.6140967,32.6116136,32.6033396
FR,26.2063473,25.9504045,25.4785107,24.9667809,24.6433698,24.3548034,24.1836136,24.0292624,23.8255769,23.4850646,23.1308069,22.9157195,22.7180859,22.538375,22.394202,22.2758591,22.2206449,22.1549379,22.0920372,22.0301631,21.9510311,21.8613177,21.8162571,21.8786551,21.9535427,22.0269506,22.100851,22.1706033,22.2340997,22.1800047,22.193592,22.1358517,22.0702767,22.0196341,21.9831938,21.9505338,21.9128204,21.8752835,21.8352729,21.807969,21.8159853,21.8153449,21.7755904,21.6828138,21.660392,21.6435972,21.5716309,21.4657819,21.4479229,21.4289242
GE,40.7944786,40.5679535,40.3554736,40.1693137,40.0277801,39.937637,39.9061834,39.9260216,39.987156,40.0701221,40.1261465,40.2417119,40.3673026,40.5046051,40.6648996,40.8516629,41.0525386,41.2751975,41.5091472,41.6431492,41.6477185,41.6027305,41.5521844,41.4899683,41.4108616,41.3151366,41.3577468,41.3884781,41.4870913,41.2503087,40.679724,40.7334115,41.0252895,41.4853299,41.9962083,42.4637465,42.8512198,43.1766271,43.4515515,43.7117097,43.983418,44.0968756,44.470716,45.1856969,45.9096087,46.6443518,47.3363966,48.0899058,48.8386266,49.5471311
DE,6.2822914,6.2039067,6.1304836,6.0611625,6.0086139,5.9350868,5.8769101,5.8504935,5.8201051,5.7642066,5.7061101,5.6274584,5.5708211,5.5226955,5.4901152,5.4801361,5.476061,5.4574085,5.4340677,5.4036313,5.3611162,5.346774,5.3485504,5.3520045,5.3749601,5.4180856,5.4718561,5.7710214,5.7088787,5.8796836,5.8927602,5.8778355,5.8573531,5.8404771,5.816787,5.8007804,5.7707686,5.7282914,5.6831906,5.6509737,5.6317302,5.6253855,5.6132456,5.6053525,5.5986394,5.6027651,5.6190548,5.6405171,5.6652897,5.6901222
GH,24.8191636,24.6417065,24.4884239,24.3753498,24.3251527,24.3431849,24.4241674,24.5720663,24.7517887,24.9103816,24.8841213,24.822012,24.705855,24.5791081,24.5032606,24.5096348,24.6133806,24.7847373,24.9688565,25.0867489,25.0899237,24.8675398,24.5547727,24.2019949,23.8872976,23.6626635,23.2501106,22.8960142,22.5813998,22.2779131,21.973622,21.6423681,21.3185817,21.0075996,20.7227159,20.4686879,20.2266201,20.0100496,19.8169966,19.6406931,19.4781172,19.3386145,19.2156613,19.1105192,19.0231026,18.9512617,18.8982956,18.8503898,18.801617,18.7482866
GR,50.7710615,50.7964449,51.0459052,51.4290407,51.851281,52.232293,52.4060807,52.3763333,52.8388464,53.2796013,53.8206907,54.4953244,54.5180102,54.6563119,54.8460324,54.7265626,54.4885561,54.1340889,53.9194428,53.7352104,53.6926149,53.8169277,53.4326937,53.0751258,52.7647507,52.5156444,52.3645212,52.1778594,51.9979724,51.7319263,51.3777,50.9039341,50.4635765,50.0992336,49.7845175,49.5031845,49.2708748,49.0734853,48.9242941,48.8218702,48.7811779,48.7008518,48.5914482,48.4765102,48.334257,48.1545341,47.9014494,47.6390708,47.3722617,47.104462
GT,36.9850556,37.1757742,37.3808675,37.5982351,37.6110748,36.7748954,36.2650004,35.7670179,35.2783913,34.7916439,34.3082997,33.8825011,33.460084,32.9390214,32.151098,31.4071322,30.7912821,30.2080427,29.6480738,29.0988251,28.5533986,27.8260849,27.0646863,26.327129,25.6202278,24.9463193,24.2928723,23.6683953,23.0680124,22.4853019,21.9172558,21.3515488,20.8000479,20.2636324,19.7814167,19.4539946,19.1377741,18.8293938,18.5261053,18.2228899,17.9175812,17.6009923,17.2845243,16.9705756,16.6728636,16.4025104,16.1530377,15.9413713,15.7666264,15.6257296
GN,34.2070124,36.2547678,38.5069764,40.9583265,43.6110596,46.4477657,49.1121142,51.9756795,55.1562119,58.7858945,63.0305125,65.7555277,67.5074192,68.1759984,67.9786978,67.8300867,67.3236976,66.8732338,64.6516402,62.3022441,60.2199464,58.9148366,57.7366281,56.6703219,55.6729032,54.6511355,54.273915,53.871574,53.3910074,52.7623414,51.9737353,50.9836485,49.9031808,48.8565467,47.9895896,47.3726215,47.0088706,46.8415356,46.818577,46.8631165,46.9188574,46.8235759,46.7315867,46.6284621,46.5064806,46.3690423,46.1166587,45.8740615,45.6440605,45.4328418
